"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 01 04:36:31 GMT 2024","Thu Aug 01 04:41:02 GMT 2024","270354","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Thu Aug 01 04:36:10 GMT 2024","Thu Aug 01 04:36:15 GMT 2024","4965","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Thu Aug 01 04:34:12 GMT 2024","Thu Aug 01 04:34:25 GMT 2024","12638","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Thu Aug 01 04:34:55 GMT 2024","Thu Aug 01 04:35:05 GMT 2024","9394","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"skipped","Thu Aug 01 04:43:04 GMT 2024","Thu Aug 01 04:43:04 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"skipped","Thu Aug 01 04:43:04 GMT 2024","Thu Aug 01 04:43:04 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Thu Aug 01 04:36:26 GMT 2024","Thu Aug 01 04:36:29 GMT 2024","3012","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"skipped","Thu Aug 01 04:43:04 GMT 2024","Thu Aug 01 04:43:04 GMT 2024","1","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"skipped","Thu Aug 01 04:43:04 GMT 2024","Thu Aug 01 04:43:04 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"passed","Thu Aug 01 04:35:26 GMT 2024","Thu Aug 01 04:35:33 GMT 2024","7285","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
