"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4835","10A. Should open feedback modal","mobile","Thu May 01 10:19:43 GMT 2025","passed","Thu May 01 10:19:48 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","13059","Create Proposal 09 auth","proposal discussion auth setup","Thu May 01 10:08:22 GMT 2025","passed","Thu May 01 10:08:35 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","37191","4J. Should include metadata anchor in the vote transaction","dRep","Thu May 01 11:05:53 GMT 2025","failed","Thu May 01 11:06:30 GMT 2025","Temporary DReps","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","56748","12I. Should submit a valid draft budget proposal","proposal budget","Thu May 01 10:52:33 GMT 2025","passed","Thu May 01 10:53:30 GMT 2025","","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","5395","9F_1. Should load more Outcomes on show more in disconnect state","mobile","Thu May 01 10:25:56 GMT 2025","passed","Thu May 01 10:26:01 GMT 2025","Outcomes page","9-outcomes/outcomes.spec.ts","",""
"","99658","5K. Should return deposit on DRep retirement","dRep","Thu May 01 11:08:27 GMT 2025","passed","Thu May 01 11:10:07 GMT 2025","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","3880","Create User 01 auth","user auth setup","Thu May 01 10:05:46 GMT 2025","passed","Thu May 01 10:05:49 GMT 2025","","user.auth.setup.ts","",""
"","13014","4L. Should search governance actions","mobile","Thu May 01 10:23:04 GMT 2025","passed","Thu May 01 10:23:17 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","9586","2K_2. Should sort DReps","independent (desktop)","Thu May 01 10:10:22 GMT 2025","passed","Thu May 01 10:10:31 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","2769","1D. Should reject wallet connection if on different network","independent (desktop)","Thu May 01 10:08:34 GMT 2025","passed","Thu May 01 10:08:37 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","4908","12B. Should access proposal creation page in connected state","proposal budget","Thu May 01 10:45:57 GMT 2025","passed","Thu May 01 10:46:02 GMT 2025","Budget proposal 01 wallet","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","13296","Create Proposal 08 auth","proposal discussion auth setup","Thu May 01 10:08:13 GMT 2025","passed","Thu May 01 10:08:26 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","15180","11B_3. Should sort budget proposals","mobile","Thu May 01 10:20:20 GMT 2025","passed","Thu May 01 10:20:36 GMT 2025","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","21939","7C. Should list unfinished Draft","proposal discussion","Thu May 01 10:34:36 GMT 2025","passed","Thu May 01 10:34:58 GMT 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","10044","2K_2. Should sort DReps","mobile","Thu May 01 10:21:34 GMT 2025","passed","Thu May 01 10:21:44 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","36575","12E_4. Should accept valid data in “Costing” section","proposal budget","Thu May 01 10:49:33 GMT 2025","passed","Thu May 01 10:50:10 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
