"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 10:10:59 GMT 2024","Wed Jun 05 10:11:13 GMT 2024","13704","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Wed Jun 05 10:12:03 GMT 2024","Wed Jun 05 10:12:56 GMT 2024","53089","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E_1. Should accept valid data in info proposal form",""
"passed","Wed Jun 05 10:14:43 GMT 2024","Wed Jun 05 10:15:56 GMT 2024","72707","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
"passed","Wed Jun 05 10:14:14 GMT 2024","Wed Jun 05 10:14:26 GMT 2024","12167","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Wed Jun 05 10:10:54 GMT 2024","Wed Jun 05 10:11:14 GMT 2024","20337","mobile","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"failed","Wed Jun 05 10:10:33 GMT 2024","Wed Jun 05 10:10:52 GMT 2024","19452","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"passed","Wed Jun 05 10:14:37 GMT 2024","Wed Jun 05 10:15:52 GMT 2024","75606","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"passed","Wed Jun 05 10:10:48 GMT 2024","Wed Jun 05 10:11:00 GMT 2024","11771","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Wed Jun 05 10:14:51 GMT 2024","Wed Jun 05 10:15:43 GMT 2024","51145","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Wed Jun 05 10:12:09 GMT 2024","Wed Jun 05 10:12:23 GMT 2024","14258","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
"passed","Wed Jun 05 10:14:22 GMT 2024","Wed Jun 05 10:14:37 GMT 2024","15067","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Wed Jun 05 10:14:40 GMT 2024","Wed Jun 05 10:16:18 GMT 2024","98101","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"passed","Wed Jun 05 10:12:15 GMT 2024","Wed Jun 05 10:12:31 GMT 2024","16087","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_2. Should valid review submission in treasury Proposal form",""
"passed","Wed Jun 05 10:12:24 GMT 2024","Wed Jun 05 10:12:40 GMT 2024","15765","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_2. Should edit review submission in treasury Proposal form",""
"failed","Wed Jun 05 10:11:45 GMT 2024","Wed Jun 05 10:12:27 GMT 2024","41794","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1: Should filter Governance Action Type on governance actions page",""
"passed","Wed Jun 05 10:13:09 GMT 2024","Wed Jun 05 10:13:30 GMT 2024","21066","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"failed","Wed Jun 05 10:13:09 GMT 2024","Wed Jun 05 10:13:13 GMT 2024","3871","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Proposal submission check","","","7G_1. Should open wallet connection popup, when registered with proper info data",""
"passed","Wed Jun 05 10:11:18 GMT 2024","Wed Jun 05 10:11:32 GMT 2024","14404","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"failed","Wed Jun 05 10:12:34 GMT 2024","Wed Jun 05 10:13:00 GMT 2024","26278","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7K_2. Should reject valid anchor proposal metadata",""
"passed","Wed Jun 05 10:13:09 GMT 2024","Wed Jun 05 10:13:28 GMT 2024","18512","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"failed","Wed Jun 05 10:15:13 GMT 2024","Wed Jun 05 10:15:55 GMT 2024","41864","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"broken","Wed Jun 05 10:13:26 GMT 2024","Wed Jun 05 10:13:57 GMT 2024","31298","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Wed Jun 05 10:10:33 GMT 2024","Wed Jun 05 10:10:57 GMT 2024","24566","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Wed Jun 05 10:13:19 GMT 2024","Wed Jun 05 10:14:41 GMT 2024","81638","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
"passed","Wed Jun 05 10:13:09 GMT 2024","Wed Jun 05 10:13:28 GMT 2024","19310","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"passed","Wed Jun 05 10:10:33 GMT 2024","Wed Jun 05 10:10:52 GMT 2024","19143","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected",""
"passed","Wed Jun 05 10:11:37 GMT 2024","Wed Jun 05 10:11:55 GMT 2024","17622","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Wed Jun 05 10:14:45 GMT 2024","Wed Jun 05 10:16:20 GMT 2024","94927","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2S. Should retire as a Direct Voter on delegating to another DRep",""
"passed","Wed Jun 05 10:14:05 GMT 2024","Wed Jun 05 10:14:16 GMT 2024","11053","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"failed","Wed Jun 05 10:14:05 GMT 2024","Wed Jun 05 10:14:20 GMT 2024","15213","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Wed Jun 05 10:15:01 GMT 2024","Wed Jun 05 10:15:13 GMT 2024","12636","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"passed","Wed Jun 05 10:13:28 GMT 2024","Wed Jun 05 10:14:42 GMT 2024","74909","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"failed","Wed Jun 05 10:15:53 GMT 2024","Wed Jun 05 10:16:04 GMT 2024","11321","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
