"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 14:09:08 GMT 2024","Wed Jul 10 14:09:16 GMT 2024","7758","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"skipped","Wed Jul 10 14:15:35 GMT 2024","Wed Jul 10 14:15:35 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"passed","Wed Jul 10 14:05:56 GMT 2024","Wed Jul 10 14:06:08 GMT 2024","12210","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Wed Jul 10 14:07:23 GMT 2024","Wed Jul 10 14:07:41 GMT 2024","17739","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed Jul 10 14:08:22 GMT 2024","Wed Jul 10 14:08:30 GMT 2024","7896","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Wed Jul 10 14:06:46 GMT 2024","Wed Jul 10 14:06:56 GMT 2024","9950","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6N. Should open feedback modal",""
"passed","Wed Jul 10 14:07:28 GMT 2024","Wed Jul 10 14:07:33 GMT 2024","5235","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"skipped","Wed Jul 10 14:15:35 GMT 2024","Wed Jul 10 14:15:35 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Wed Jul 10 14:06:33 GMT 2024","Wed Jul 10 14:06:40 GMT 2024","6781","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Wed Jul 10 14:05:56 GMT 2024","Wed Jul 10 14:06:07 GMT 2024","11382","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
