"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","1","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"passed","Wed Aug 28 09:39:49 GMT 2024","Wed Aug 28 09:39:57 GMT 2024","8048","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_1. Should accept valid metadata anchor on edit dRep",""
"passed","Wed Aug 28 09:46:42 GMT 2024","Wed Aug 28 09:46:53 GMT 2024","11684","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Wed Aug 28 09:42:00 GMT 2024","Wed Aug 28 09:42:03 GMT 2024","3113","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should reject wallet connection in mainnet",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_2. Should reject invalid metadata anchor on proposal submission",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_2. Should reject invalid data in edit dRep form",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","1","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"passed","Wed Aug 28 09:42:47 GMT 2024","Wed Aug 28 09:42:52 GMT 2024","4711","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"broken","Wed Aug 28 09:49:33 GMT 2024","Wed Aug 28 09:51:03 GMT 2024","90469","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Wed Aug 28 09:40:04 GMT 2024","Wed Aug 28 09:40:11 GMT 2024","7048","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"broken","Wed Aug 28 09:48:12 GMT 2024","Wed Aug 28 09:49:43 GMT 2024","90588","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"passed","Wed Aug 28 09:39:57 GMT 2024","Wed Aug 28 09:40:04 GMT 2024","7434","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A_1. Should access Governance Actions page with connecting wallet",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"passed","Wed Aug 28 09:42:18 GMT 2024","Wed Aug 28 09:42:24 GMT 2024","6457","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"broken","Wed Aug 28 09:40:04 GMT 2024","Wed Aug 28 09:41:35 GMT 2024","90538","auth setup","auth.setup.ts","","","","Create Proposal 03 auth",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3O. Should reject invalid dRep registration metadata",""
"passed","Wed Aug 28 09:47:19 GMT 2024","Wed Aug 28 09:47:22 GMT 2024","2679","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","1","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6J. Should add a username.",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"failed","Wed Aug 28 09:47:48 GMT 2024","Wed Aug 28 09:47:58 GMT 2024","10338","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"passed","Wed Aug 28 09:42:03 GMT 2024","Wed Aug 28 09:42:05 GMT 2024","2519","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_1. Verify info proposal form",""
"passed","Wed Aug 28 09:51:05 GMT 2024","Wed Aug 28 09:51:10 GMT 2024","5370","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Wed Aug 28 09:47:43 GMT 2024","Wed Aug 28 09:47:48 GMT 2024","5289","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6N. Should open feedback modal",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","1","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Wed Aug 28 09:39:49 GMT 2024","Wed Aug 28 09:39:57 GMT 2024","7986","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Wed Aug 28 09:43:10 GMT 2024","Wed Aug 28 09:43:17 GMT 2024","6797","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"skipped","Wed Aug 28 09:57:51 GMT 2024","Wed Aug 28 09:57:51 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"failed","Wed Aug 28 09:46:33 GMT 2024","Wed Aug 28 09:46:40 GMT 2024","7445","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Wed Aug 28 09:47:31 GMT 2024","Wed Aug 28 09:47:36 GMT 2024","5182","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Wed Aug 28 09:39:57 GMT 2024","Wed Aug 28 09:40:04 GMT 2024","7031","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
