"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7079","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Tue Mar 18 09:33:00 GMT 2025","passed","Tue Mar 18 09:33:07 GMT 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","11908","7D_1. Verify info action proposal form","loggedin (desktop)","Tue Mar 18 09:53:58 GMT 2025","passed","Tue Mar 18 09:54:10 GMT 2025","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","2920","7B. Should access proposal creation page","loggedin (desktop)","Tue Mar 18 09:49:33 GMT 2025","passed","Tue Mar 18 09:49:36 GMT 2025","Proposal created logged state","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5233","10B. Should verify a bug report form","mobile","Tue Mar 18 09:36:00 GMT 2025","passed","Tue Mar 18 09:36:05 GMT 2025","","10-user-snap/userSnap.spec.ts","",""
"","4189","9C_3. Should filter and sort Governance Action Type on outcomes page","mobile","Tue Mar 18 09:44:04 GMT 2025","passed","Tue Mar 18 09:44:09 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","3672","6C. Navigation within the dApp","independent (desktop)","Tue Mar 18 09:30:39 GMT 2025","passed","Tue Mar 18 09:30:42 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","25912","5F. Should show notification of casted vote after vote","dRep","Tue Mar 18 10:07:27 GMT 2025","passed","Tue Mar 18 10:07:53 GMT 2025","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","2850","1A. Should connect wallet and choose stake-key to use","independent (desktop)","Tue Mar 18 09:26:33 GMT 2025","passed","Tue Mar 18 09:26:36 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","5199","8E. Should share proposed governance action","mobile","Tue Mar 18 09:43:33 GMT 2025","passed","Tue Mar 18 09:43:38 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","6734","9C_2. Should sort Governance Action Type on outcomes page","independent (desktop)","Tue Mar 18 09:34:28 GMT 2025","passed","Tue Mar 18 09:34:35 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","9142","9B. Should search outcomes proposal by title and id","independent (desktop)","Tue Mar 18 09:34:19 GMT 2025","passed","Tue Mar 18 09:34:28 GMT 2025","Outcome details dependent test","9-outcomes/outcomes.spec.ts","",""
"","2389","4A_2. Should access Governance Actions page without connecting wallet","independent (desktop)","Tue Mar 18 09:27:53 GMT 2025","passed","Tue Mar 18 09:27:55 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","40547","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted","dRep","Tue Mar 18 10:01:16 GMT 2025","passed","Tue Mar 18 10:01:57 GMT 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","4252","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Tue Mar 18 09:49:14 GMT 2025","passed","Tue Mar 18 09:49:18 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","2361","1D. Should reject wallet connection if on different network","independent (desktop)","Tue Mar 18 09:26:39 GMT 2025","passed","Tue Mar 18 09:26:42 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","59789","7E_2. Should accept valid data in treasury requests proposal form","loggedin (desktop)","Tue Mar 18 09:49:41 GMT 2025","passed","Tue Mar 18 09:50:41 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","2166","8I. Should disable poll voting functionality.","independent (desktop)","Tue Mar 18 09:34:04 GMT 2025","passed","Tue Mar 18 09:34:06 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","24739","7K. Should reject invalid proposal metadata","loggedin (desktop)","Tue Mar 18 09:54:46 GMT 2025","passed","Tue Mar 18 09:55:11 GMT 2025","Proposal created logged state > Proposed as a governance action","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8455","Create Proposal 01 auth","auth setup","Tue Mar 18 09:25:50 GMT 2025","passed","Tue Mar 18 09:25:58 GMT 2025","","auth.setup.ts","",""
"","90160","Abstain delegation","cleanup delegation","Tue Mar 18 10:13:51 GMT 2025","passed","Tue Mar 18 10:15:21 GMT 2025","","delegation.teardown.ts","",""
"","47373","8T. Should change vote on poll.","loggedin (desktop)","Tue Mar 18 09:57:44 GMT 2025","passed","Tue Mar 18 09:58:31 GMT 2025","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","8085","4M. Should show view-all categorized governance actions","independent (desktop)","Tue Mar 18 09:28:52 GMT 2025","passed","Tue Mar 18 09:29:00 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","6642","9C_2. Should sort Governance Action Type on outcomes page","mobile","Tue Mar 18 09:43:58 GMT 2025","passed","Tue Mar 18 09:44:04 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","3747","9H_4: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match and is incorrect ga format","independent (desktop)","Tue Mar 18 09:35:48 GMT 2025","passed","Tue Mar 18 09:35:52 GMT 2025","Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","181987","4K. Should display correct vote counts on governance details page for disconnect state","mobile","Tue Mar 18 09:38:24 GMT 2025","broken","Tue Mar 18 09:41:26 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","2755","2L. Should copy DRepId","mobile","Tue Mar 18 09:36:44 GMT 2025","passed","Tue Mar 18 09:36:46 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","3400","2C. Should open wallet connection popup on delegate in disconnected state","independent (desktop)","Tue Mar 18 09:27:42 GMT 2025","passed","Tue Mar 18 09:27:45 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","5212","2J. Should search by DRep id and DRep givenname","loggedin (desktop)","Tue Mar 18 09:48:09 GMT 2025","passed","Tue Mar 18 09:48:14 GMT 2025","DRep dependent tests","2-delegation/delegation.loggedin.spec.ts","",""
"","11271","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Tue Mar 18 10:12:16 GMT 2025","passed","Tue Mar 18 10:12:28 GMT 2025","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
