"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 08:32:00 GMT 2024","Thu Aug 08 08:32:10 GMT 2024","9235","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"passed","Thu Aug 08 08:26:14 GMT 2024","Thu Aug 08 08:26:19 GMT 2024","4718","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Thu Aug 08 08:31:02 GMT 2024","Thu Aug 08 08:31:06 GMT 2024","3485","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"passed","Thu Aug 08 08:31:33 GMT 2024","Thu Aug 08 08:31:37 GMT 2024","3548","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3O. Should reject invalid dRep registration metadata",""
"passed","Thu Aug 08 08:38:15 GMT 2024","Thu Aug 08 08:38:22 GMT 2024","7074","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3A. Should show dRepId on dashboard after connecting registered dRep Wallet",""
"passed","Thu Aug 08 08:34:54 GMT 2024","Thu Aug 08 08:35:38 GMT 2024","43766","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_1. Should accept valid metadata anchor on proposal submission",""
"passed","Thu Aug 08 08:39:34 GMT 2024","Thu Aug 08 08:39:47 GMT 2024","13324","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"passed","Thu Aug 08 08:39:47 GMT 2024","Thu Aug 08 08:41:03 GMT 2024","76034","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"passed","Thu Aug 08 08:31:28 GMT 2024","Thu Aug 08 08:31:33 GMT 2024","5654","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_2. Should reject invalid dRep metadata anchor on create dRep",""
"passed","Thu Aug 08 08:26:23 GMT 2024","Thu Aug 08 08:26:29 GMT 2024","6055","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"passed","Thu Aug 08 08:37:54 GMT 2024","Thu Aug 08 08:38:02 GMT 2024","7502","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"passed","Thu Aug 08 08:39:47 GMT 2024","Thu Aug 08 08:41:09 GMT 2024","81297","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Thu Aug 08 08:26:23 GMT 2024","Thu Aug 08 08:26:30 GMT 2024","6215","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6P. Should verify feature form",""
"passed","Thu Aug 08 08:35:26 GMT 2024","Thu Aug 08 08:36:03 GMT 2024","36778","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"passed","Thu Aug 08 08:31:43 GMT 2024","Thu Aug 08 08:32:01 GMT 2024","17845","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_2. Should sort Governance Action Type on governance actions page",""
"passed","Thu Aug 08 08:39:25 GMT 2024","Thu Aug 08 08:39:34 GMT 2024","8601","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Thu Aug 08 08:32:10 GMT 2024","Thu Aug 08 08:32:13 GMT 2024","3185","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"passed","Thu Aug 08 08:41:39 GMT 2024","Thu Aug 08 08:42:55 GMT 2024","75537","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2S. Should retire as a Direct Voter on delegating to another DRep",""
"passed","Thu Aug 08 08:27:56 GMT 2024","Thu Aug 08 08:28:07 GMT 2024","11072","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Thu Aug 08 08:29:23 GMT 2024","Thu Aug 08 08:30:58 GMT 2024","95555","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Thu Aug 08 08:25:16 GMT 2024","Thu Aug 08 08:25:24 GMT 2024","7566","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"passed","Thu Aug 08 08:42:56 GMT 2024","Thu Aug 08 08:43:02 GMT 2024","5202","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Thu Aug 08 08:38:50 GMT 2024","Thu Aug 08 08:39:22 GMT 2024","32077","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Thu Aug 08 08:26:11 GMT 2024","Thu Aug 08 08:26:16 GMT 2024","4824","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Thu Aug 08 08:39:27 GMT 2024","Thu Aug 08 08:39:44 GMT 2024","17241","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Thu Aug 08 08:26:57 GMT 2024","Thu Aug 08 08:27:00 GMT 2024","3195","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"passed","Thu Aug 08 08:26:03 GMT 2024","Thu Aug 08 08:26:07 GMT 2024","4040","independent (desktop)","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Thu Aug 08 08:27:02 GMT 2024","Thu Aug 08 08:27:15 GMT 2024","12296","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Thu Aug 08 08:25:16 GMT 2024","Thu Aug 08 08:25:23 GMT 2024","6820","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Thu Aug 08 08:38:34 GMT 2024","Thu Aug 08 08:38:41 GMT 2024","7214","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Thu Aug 08 08:29:23 GMT 2024","Thu Aug 08 08:32:38 GMT 2024","194866","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Thu Aug 08 08:26:56 GMT 2024","Thu Aug 08 08:27:00 GMT 2024","3915","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Thu Aug 08 08:39:35 GMT 2024","Thu Aug 08 08:39:47 GMT 2024","11868","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_2. Should reject invalid data in provide context",""
"passed","Thu Aug 08 08:25:29 GMT 2024","Thu Aug 08 08:25:45 GMT 2024","15975","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Thu Aug 08 08:25:23 GMT 2024","Thu Aug 08 08:25:40 GMT 2024","17496","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"passed","Thu Aug 08 08:26:09 GMT 2024","Thu Aug 08 08:26:11 GMT 2024","2807","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Thu Aug 08 08:32:40 GMT 2024","Thu Aug 08 08:33:03 GMT 2024","23488","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6L. Should reject invalid username.",""
"passed","Thu Aug 08 08:26:02 GMT 2024","Thu Aug 08 08:26:14 GMT 2024","12915","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"failed","Thu Aug 08 08:41:57 GMT 2024","Thu Aug 08 08:42:53 GMT 2024","56775","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
"passed","Thu Aug 08 08:34:10 GMT 2024","Thu Aug 08 08:34:35 GMT 2024","24826","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_2. Should create a proposal with proper treasury data",""
"passed","Thu Aug 08 08:31:07 GMT 2024","Thu Aug 08 08:31:11 GMT 2024","3832","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_2. Should include info button and voting power on the Signal-No-Confidence card",""
"passed","Thu Aug 08 08:27:43 GMT 2024","Thu Aug 08 08:27:49 GMT 2024","6355","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Thu Aug 08 08:29:23 GMT 2024","Thu Aug 08 08:31:00 GMT 2024","97511","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Thu Aug 08 08:25:08 GMT 2024","Thu Aug 08 08:25:16 GMT 2024","7917","auth setup","auth.setup.ts","","","","Create DRep 02 auth",""
"passed","Thu Aug 08 08:27:46 GMT 2024","Thu Aug 08 08:27:49 GMT 2024","3106","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Thu Aug 08 08:32:01 GMT 2024","Thu Aug 08 08:32:10 GMT 2024","9308","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Thu Aug 08 08:31:40 GMT 2024","Thu Aug 08 08:32:53 GMT 2024","73117","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
"passed","Thu Aug 08 08:31:33 GMT 2024","Thu Aug 08 08:31:38 GMT 2024","4528","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"passed","Thu Aug 08 08:25:39 GMT 2024","Thu Aug 08 08:25:52 GMT 2024","12839","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"passed","Thu Aug 08 08:32:19 GMT 2024","Thu Aug 08 08:32:24 GMT 2024","4694","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
"passed","Thu Aug 08 08:36:03 GMT 2024","Thu Aug 08 08:36:54 GMT 2024","51843","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8G. Should display the proper likes and dislikes count",""
"passed","Thu Aug 08 08:26:33 GMT 2024","Thu Aug 08 08:27:25 GMT 2024","52716","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Thu Aug 08 08:27:49 GMT 2024","Thu Aug 08 08:27:56 GMT 2024","7249","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Aug 08 08:28:19 GMT 2024","Thu Aug 08 08:28:22 GMT 2024","3597","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"passed","Thu Aug 08 08:35:38 GMT 2024","Thu Aug 08 08:36:22 GMT 2024","44216","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"failed","Thu Aug 08 08:41:03 GMT 2024","Thu Aug 08 08:41:13 GMT 2024","10168","dRep","6-miscellaneous/miscellaneous.dRep.spec.ts","","","","6H. Should restrict dRep registration for dRep",""
"failed","Thu Aug 08 08:36:22 GMT 2024","Thu Aug 08 08:37:19 GMT 2024","56517","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"passed","Thu Aug 08 08:25:16 GMT 2024","Thu Aug 08 08:25:23 GMT 2024","6899","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Thu Aug 08 08:41:47 GMT 2024","Thu Aug 08 08:41:50 GMT 2024","3181","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"passed","Thu Aug 08 08:39:17 GMT 2024","Thu Aug 08 08:39:27 GMT 2024","10034","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"passed","Thu Aug 08 08:36:54 GMT 2024","Thu Aug 08 08:37:38 GMT 2024","43335","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (user auth)","","","8T. Should change vote on poll.",""
"passed","Thu Aug 08 08:35:35 GMT 2024","Thu Aug 08 08:36:18 GMT 2024","43280","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7M_1. Should edit a info proposal draft",""
"passed","Thu Aug 08 08:34:31 GMT 2024","Thu Aug 08 08:34:54 GMT 2024","23733","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
"passed","Thu Aug 08 08:26:26 GMT 2024","Thu Aug 08 08:26:33 GMT 2024","6856","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Thu Aug 08 08:28:06 GMT 2024","Thu Aug 08 08:28:17 GMT 2024","11705","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Thu Aug 08 08:38:02 GMT 2024","Thu Aug 08 08:38:09 GMT 2024","7632","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"passed","Thu Aug 08 08:28:21 GMT 2024","Thu Aug 08 08:28:24 GMT 2024","3484","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
