"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 10:21:05 GMT 2024","Wed Jul 10 10:21:14 GMT 2024","9001","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_2. Should include info button and voting power on the Signal-No-Confidence card",""
"passed","Wed Jul 10 10:19:00 GMT 2024","Wed Jul 10 10:19:10 GMT 2024","10448","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Wed Jul 10 10:17:22 GMT 2024","Wed Jul 10 10:17:37 GMT 2024","15299","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Wed Jul 10 10:27:20 GMT 2024","Wed Jul 10 10:27:38 GMT 2024","18520","dRep","2-delegation/delegation.drep.spec.ts","","","","2J. Should search by DRep id",""
"passed","Wed Jul 10 10:28:26 GMT 2024","Wed Jul 10 10:28:42 GMT 2024","16318","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Wed Jul 10 10:32:52 GMT 2024","Wed Jul 10 10:32:58 GMT 2024","6902","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Wed Jul 10 10:21:14 GMT 2024","Wed Jul 10 10:21:26 GMT 2024","11767","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Wed Jul 10 10:19:29 GMT 2024","Wed Jul 10 10:19:49 GMT 2024","19509","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Wed Jul 10 10:21:16 GMT 2024","Wed Jul 10 10:21:44 GMT 2024","28064","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_2. Should reject invalid data in DRep form",""
"passed","Wed Jul 10 10:18:39 GMT 2024","Wed Jul 10 10:18:52 GMT 2024","13170","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"passed","Wed Jul 10 10:18:47 GMT 2024","Wed Jul 10 10:19:06 GMT 2024","19058","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed Jul 10 10:19:09 GMT 2024","Wed Jul 10 10:19:21 GMT 2024","11879","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Wed Jul 10 10:28:00 GMT 2024","Wed Jul 10 10:28:12 GMT 2024","11367","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_1. Should accept valid metadata anchor on edit dRep",""
"passed","Wed Jul 10 10:18:05 GMT 2024","Wed Jul 10 10:18:15 GMT 2024","9917","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Wed Jul 10 10:17:48 GMT 2024","Wed Jul 10 10:18:06 GMT 2024","18036","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed Jul 10 10:18:09 GMT 2024","Wed Jul 10 10:18:21 GMT 2024","11214","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6N. Should open feedback modal",""
"passed","Wed Jul 10 10:21:53 GMT 2024","Wed Jul 10 10:21:56 GMT 2024","3075","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"passed","Wed Jul 10 10:21:33 GMT 2024","Wed Jul 10 10:22:57 GMT 2024","84093","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
"passed","Wed Jul 10 10:19:28 GMT 2024","Wed Jul 10 10:20:40 GMT 2024","72409","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Wed Jul 10 10:28:41 GMT 2024","Wed Jul 10 10:28:50 GMT 2024","9275","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Wed Jul 10 10:17:37 GMT 2024","Wed Jul 10 10:18:01 GMT 2024","24363","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"passed","Wed Jul 10 10:21:00 GMT 2024","Wed Jul 10 10:21:04 GMT 2024","3859","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Wed Jul 10 10:17:22 GMT 2024","Wed Jul 10 10:17:37 GMT 2024","15229","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Wed Jul 10 10:17:22 GMT 2024","Wed Jul 10 10:17:37 GMT 2024","15429","auth setup","auth.setup.ts","","","","Create DRep 02 auth",""
"passed","Wed Jul 10 10:17:39 GMT 2024","Wed Jul 10 10:18:32 GMT 2024","52707","faucet setup","faucet.setup.ts","","","","Faucet setup",""
"passed","Wed Jul 10 10:21:00 GMT 2024","Wed Jul 10 10:21:14 GMT 2024","13797","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"passed","Wed Jul 10 10:29:10 GMT 2024","Wed Jul 10 10:30:56 GMT 2024","106283","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"passed","Wed Jul 10 10:18:41 GMT 2024","Wed Jul 10 10:18:51 GMT 2024","9992","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Wed Jul 10 10:18:30 GMT 2024","Wed Jul 10 10:18:41 GMT 2024","10907","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Wed Jul 10 10:19:30 GMT 2024","Wed Jul 10 10:19:54 GMT 2024","23251","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
