"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 11:24:56 GMT 2024","Thu Jun 20 11:25:13 GMT 2024","16562","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Thu Jun 20 11:21:42 GMT 2024","Thu Jun 20 11:21:49 GMT 2024","6726","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"failed","Thu Jun 20 11:22:16 GMT 2024","Thu Jun 20 11:22:24 GMT 2024","8295","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"passed","Thu Jun 20 11:21:43 GMT 2024","Thu Jun 20 11:22:56 GMT 2024","72867","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
"passed","Thu Jun 20 11:23:53 GMT 2024","Thu Jun 20 11:24:06 GMT 2024","13403","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"passed","Thu Jun 20 11:22:00 GMT 2024","Thu Jun 20 11:22:09 GMT 2024","8730","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Thu Jun 20 11:21:07 GMT 2024","Thu Jun 20 11:22:34 GMT 2024","87208","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Thu Jun 20 11:21:47 GMT 2024","Thu Jun 20 11:22:07 GMT 2024","20081","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_2. Should sort Governance Action Type on governance actions page",""
"passed","Thu Jun 20 11:21:07 GMT 2024","Thu Jun 20 11:21:24 GMT 2024","16734","proposal setup","proposal.setup.ts","","","","Setup temporary proposal wallets",""
"passed","Thu Jun 20 11:24:13 GMT 2024","Thu Jun 20 11:24:25 GMT 2024","12038","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Thu Jun 20 11:18:11 GMT 2024","Thu Jun 20 11:18:19 GMT 2024","7244","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"failed","Thu Jun 20 11:23:12 GMT 2024","Thu Jun 20 11:23:13 GMT 2024","800","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8G. Should display the proper likes and dislikes count",""
"passed","Thu Jun 20 11:22:07 GMT 2024","Thu Jun 20 11:22:10 GMT 2024","2928","loggedin (desktop)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"passed","Thu Jun 20 11:24:50 GMT 2024","Thu Jun 20 11:24:56 GMT 2024","5666","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Thu Jun 20 11:25:04 GMT 2024","Thu Jun 20 11:25:17 GMT 2024","12802","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"passed","Thu Jun 20 11:18:30 GMT 2024","Thu Jun 20 11:18:36 GMT 2024","5305","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"failed","Thu Jun 20 11:18:43 GMT 2024","Thu Jun 20 11:18:57 GMT 2024","13974","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Jun 20 11:23:15 GMT 2024","Thu Jun 20 11:23:21 GMT 2024","6796","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"passed","Thu Jun 20 11:25:13 GMT 2024","Thu Jun 20 11:25:22 GMT 2024","8679","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"passed","Thu Jun 20 11:24:12 GMT 2024","Thu Jun 20 11:24:51 GMT 2024","39029","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Thu Jun 20 11:21:21 GMT 2024","Thu Jun 20 11:21:25 GMT 2024","4137","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"broken","Thu Jun 20 11:24:35 GMT 2024","Thu Jun 20 11:29:05 GMT 2024","270246","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_2. Should reject invalid data in edit dRep form",""
"passed","Thu Jun 20 11:24:07 GMT 2024","Thu Jun 20 11:24:13 GMT 2024","5982","dRep","2-delegation/delegation.drep.spec.ts","","","","2M. Should access dRep directory page on disconnected state",""
"broken","Thu Jun 20 11:19:36 GMT 2024","Thu Jun 20 11:21:06 GMT 2024","90366","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
