"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 03 06:10:01 GMT 2024","Tue Sep 03 06:10:39 GMT 2024","38228","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"passed","Tue Sep 03 06:20:47 GMT 2024","Tue Sep 03 06:21:11 GMT 2024","24415","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"passed","Tue Sep 03 06:03:39 GMT 2024","Tue Sep 03 06:03:54 GMT 2024","15776","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Tue Sep 03 06:08:21 GMT 2024","Tue Sep 03 06:08:47 GMT 2024","26234","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_2. Should reject invalid metadata anchor on proposal submission",""
"passed","Tue Sep 03 06:02:48 GMT 2024","Tue Sep 03 06:02:54 GMT 2024","5480","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Tue Sep 03 06:04:09 GMT 2024","Tue Sep 03 06:04:12 GMT 2024","3570","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_2. Should include info button and voting power on the Signal-No-Confidence card",""
"passed","Tue Sep 03 06:09:33 GMT 2024","Tue Sep 03 06:10:01 GMT 2024","27820","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Treasury Proposal Draft","","","7M_2. Should edit a treasury proposal draft",""
"passed","Tue Sep 03 06:03:19 GMT 2024","Tue Sep 03 06:03:27 GMT 2024","8324","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"skipped","Tue Sep 03 06:19:34 GMT 2024","Tue Sep 03 06:19:34 GMT 2024","365","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Tue Sep 03 06:04:31 GMT 2024","Tue Sep 03 06:04:44 GMT 2024","13130","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_2. Should reject invalid data in DRep form",""
"passed","Tue Sep 03 06:11:53 GMT 2024","Tue Sep 03 06:11:59 GMT 2024","5813","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"passed","Tue Sep 03 05:59:53 GMT 2024","Tue Sep 03 06:00:11 GMT 2024","17707","auth setup","auth.setup.ts","","","","Create Proposal 06 auth",""
"passed","Tue Sep 03 06:00:51 GMT 2024","Tue Sep 03 06:00:58 GMT 2024","6829","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Tue Sep 03 05:59:21 GMT 2024","Tue Sep 03 05:59:29 GMT 2024","7574","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Tue Sep 03 06:04:15 GMT 2024","Tue Sep 03 06:04:18 GMT 2024","2687","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"passed","Tue Sep 03 06:10:31 GMT 2024","Tue Sep 03 06:11:04 GMT 2024","32546","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8N. Should reply to comments",""
"passed","Tue Sep 03 06:19:41 GMT 2024","Tue Sep 03 06:20:47 GMT 2024","65610","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Tue Sep 03 06:04:05 GMT 2024","Tue Sep 03 06:04:09 GMT 2024","3867","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"passed","Tue Sep 03 06:03:27 GMT 2024","Tue Sep 03 06:03:34 GMT 2024","6673","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Sep 03 06:01:11 GMT 2024","Tue Sep 03 06:01:19 GMT 2024","7407","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
