"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 07:54:15 GMT 2024","Mon May 20 07:54:29 GMT 2024","14349","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Mon May 20 07:54:26 GMT 2024","Mon May 20 07:54:46 GMT 2024","20368","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"failed","Mon May 20 07:55:14 GMT 2024","Mon May 20 07:55:27 GMT 2024","13475","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6D: Proper label and recognition of the testnet network",""
"passed","Mon May 20 07:56:35 GMT 2024","Mon May 20 07:57:01 GMT 2024","26437","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Mon May 20 07:56:13 GMT 2024","Mon May 20 07:56:19 GMT 2024","5525","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"passed","Mon May 20 07:54:20 GMT 2024","Mon May 20 07:54:21 GMT 2024","616","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qzhv85q607sxr5p8a9z6ah8uhr3ja2crjqrr6x0032uf4zzfmfktg2er78qlyhu9aywaxf2pfv257qmthap6d802ylhqvz8qsf",""
"passed","Mon May 20 07:54:10 GMT 2024","Mon May 20 07:54:11 GMT 2024","888","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qpthttf0k9x2rdznsxjqus8scpsgrmd0yfs7q2aua08cms6x49wpxdajwvepx8eurwwcua5fahf0tyl8u6dlth8scfuqk8r352",""
"passed","Mon May 20 07:53:30 GMT 2024","Mon May 20 07:53:44 GMT 2024","14321","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2: Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Mon May 20 07:55:54 GMT 2024","Mon May 20 07:56:05 GMT 2024","10671","dRep","2-delegation/delegation.drep.spec.ts","","","","2L. Should copy DRepId",""
"failed","Mon May 20 07:54:17 GMT 2024","Mon May 20 07:54:43 GMT 2024","26590","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
