"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 05 09:00:55 GMT 2024","Thu Sep 05 09:01:10 GMT 2024","14913","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Thu Sep 05 08:52:07 GMT 2024","Thu Sep 05 08:52:11 GMT 2024","3246","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"passed","Thu Sep 05 08:44:02 GMT 2024","Thu Sep 05 08:44:06 GMT 2024","4258","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6M. Should navigate between footer links",""
"passed","Thu Sep 05 08:47:15 GMT 2024","Thu Sep 05 08:47:21 GMT 2024","5940","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6R. Should submit an idea or new feature",""
"passed","Thu Sep 05 09:06:32 GMT 2024","Thu Sep 05 09:06:56 GMT 2024","23988","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
"passed","Thu Sep 05 08:54:30 GMT 2024","Thu Sep 05 08:54:36 GMT 2024","5888","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state","","","7B. Should access proposal creation page",""
"passed","Thu Sep 05 08:43:01 GMT 2024","Thu Sep 05 08:43:20 GMT 2024","19835","auth setup","auth.setup.ts","","","","Create Proposal 02 auth",""
"passed","Thu Sep 05 09:01:30 GMT 2024","Thu Sep 05 09:01:44 GMT 2024","13576","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"passed","Thu Sep 05 08:56:20 GMT 2024","Thu Sep 05 08:56:56 GMT 2024","36157","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action","","","7K. Should reject invalid proposal metadata",""
"passed","Thu Sep 05 08:43:00 GMT 2024","Thu Sep 05 08:43:19 GMT 2024","19157","auth setup","auth.setup.ts","","","","Create Proposal 01 auth",""
"failed","Thu Sep 05 09:09:57 GMT 2024","Thu Sep 05 09:10:40 GMT 2024","42086","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"passed","Thu Sep 05 08:44:21 GMT 2024","Thu Sep 05 08:44:31 GMT 2024","10450","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Thu Sep 05 08:43:29 GMT 2024","Thu Sep 05 08:43:37 GMT 2024","8477","faucet setup","faucet.setup.ts","","","","Faucet setup",""
"passed","Thu Sep 05 08:43:45 GMT 2024","Thu Sep 05 08:43:54 GMT 2024","8836","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Thu Sep 05 08:54:33 GMT 2024","Thu Sep 05 08:55:58 GMT 2024","85322","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Accept valid data","","","7E_1. Should accept valid data in info proposal form",""
"passed","Thu Sep 05 08:43:01 GMT 2024","Thu Sep 05 08:43:20 GMT 2024","19339","auth setup","auth.setup.ts","","","","Create Proposal 03 auth",""
"passed","Thu Sep 05 08:59:24 GMT 2024","Thu Sep 05 08:59:30 GMT 2024","6200","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Thu Sep 05 08:56:46 GMT 2024","Thu Sep 05 08:57:23 GMT 2024","37009","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"passed","Thu Sep 05 08:42:53 GMT 2024","Thu Sep 05 08:42:59 GMT 2024","6278","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Thu Sep 05 08:43:50 GMT 2024","Thu Sep 05 08:43:53 GMT 2024","3223","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Thu Sep 05 08:54:12 GMT 2024","Thu Sep 05 08:54:33 GMT 2024","20833","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6K. Should accept valid username.",""
"passed","Thu Sep 05 09:09:21 GMT 2024","Thu Sep 05 09:09:57 GMT 2024","36566","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"broken","Thu Sep 05 09:01:44 GMT 2024","Thu Sep 05 09:14:14 GMT 2024","750371","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Thu Sep 05 09:04:37 GMT 2024","Thu Sep 05 09:06:32 GMT 2024","115041","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"failed","Thu Sep 05 08:43:54 GMT 2024","Thu Sep 05 08:44:05 GMT 2024","10997","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Thu Sep 05 08:44:12 GMT 2024","Thu Sep 05 08:44:18 GMT 2024","6216","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Thu Sep 05 08:44:57 GMT 2024","Thu Sep 05 08:45:05 GMT 2024","7595","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
