"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4885","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","mobile","Fri Mar 07 04:37:22 GMT 2025","passed","Fri Mar 07 04:37:27 GMT 2025","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","45422","4C_2. Should sort Governance Action Type on governance actions page","mobile","Fri Mar 07 04:36:11 GMT 2025","passed","Fri Mar 07 04:36:57 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","2431","3C. Should open wallet connection popup on DRep registration in disconnected state","mobile","Fri Mar 07 04:34:57 GMT 2025","passed","Fri Mar 07 04:34:59 GMT 2025","","3-drep-registration/dRepRegistration.spec.ts","",""
"","64209","2F. Should change delegated DRep","delegation","Fri Mar 07 05:03:35 GMT 2025","passed","Fri Mar 07 05:04:40 GMT 2025","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","5921","10E. Should submit an idea or new feature","mobile","Fri Mar 07 04:33:32 GMT 2025","passed","Fri Mar 07 04:33:38 GMT 2025","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","183127","8D. Should show the view-all categorized proposed governance actions.","mobile","Fri Mar 07 04:38:04 GMT 2025","broken","Fri Mar 07 04:41:08 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","110686","2S. Should retire as a Direct Voter on delegating to another DRep","delegation","Fri Mar 07 05:04:37 GMT 2025","passed","Fri Mar 07 05:06:27 GMT 2025","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","12483","7I_2. Should valid review submission in treasury requests Proposal form","loggedin (desktop)","Fri Mar 07 04:50:06 GMT 2025","passed","Fri Mar 07 04:50:19 GMT 2025","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5975","6M. Should navigate between footer links","independent (desktop)","Fri Mar 07 04:29:08 GMT 2025","passed","Fri Mar 07 04:29:14 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","37883","8G. Should display the proper likes and dislikes count","loggedin (desktop)","Fri Mar 07 04:52:53 GMT 2025","passed","Fri Mar 07 04:53:31 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","13709","5A. Should show relevant details about governance action as DRep","dRep","Fri Mar 07 05:00:34 GMT 2025","passed","Fri Mar 07 05:00:48 GMT 2025","Proposal checks","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","2409","Create DRep 02 auth","auth setup","Fri Mar 07 04:24:07 GMT 2025","passed","Fri Mar 07 04:24:10 GMT 2025","","auth.setup.ts","",""
"","12850","4K. Should display correct vote counts on governance details page for disconnect state","mobile","Fri Mar 07 04:37:09 GMT 2025","passed","Fri Mar 07 04:37:22 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","2557","8F. Should display all comments with count indication.","independent (desktop)","Fri Mar 07 04:30:32 GMT 2025","passed","Fri Mar 07 04:30:34 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","3104","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","mobile","Fri Mar 07 04:37:43 GMT 2025","passed","Fri Mar 07 04:37:46 GMT 2025","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","41907","7H_2. Should submit a treasury requests proposal as governance action","proposal submission","Fri Mar 07 04:42:47 GMT 2025","passed","Fri Mar 07 04:43:29 GMT 2025","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","8343","Create Proposal 07 auth","auth setup","Fri Mar 07 04:24:55 GMT 2025","passed","Fri Mar 07 04:25:03 GMT 2025","","auth.setup.ts","",""
