"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 09:57:12 GMT 2024","Tue Jul 02 09:57:23 GMT 2024","10529","auth setup","auth.setup.ts","","","","Create AdaHolder 06 auth",""
"failed","Tue Jul 02 09:58:35 GMT 2024","Tue Jul 02 09:58:42 GMT 2024","7095","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"failed","Tue Jul 02 10:00:54 GMT 2024","Tue Jul 02 10:00:56 GMT 2024","1513","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8M. Should comment anonymously if a username is not set",""
"failed","Tue Jul 02 10:00:51 GMT 2024","Tue Jul 02 10:00:52 GMT 2024","1322","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created with poll enabled (user auth)","","","8T. Should change vote on poll.",""
"passed","Tue Jul 02 09:57:37 GMT 2024","Tue Jul 02 09:57:57 GMT 2024","19286","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8B. Should filter and sort the list of proposed governance actions.",""
"passed","Tue Jul 02 09:56:59 GMT 2024","Tue Jul 02 09:57:13 GMT 2024","13672","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Tue Jul 02 10:00:37 GMT 2024","Tue Jul 02 10:00:47 GMT 2024","9569","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7K_2. Should reject invalid metadata anchor on proposal submission",""
"passed","Tue Jul 02 10:03:19 GMT 2024","Tue Jul 02 10:05:54 GMT 2024","155260","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Tue Jul 02 09:59:25 GMT 2024","Tue Jul 02 09:59:45 GMT 2024","20388","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_2. Should sort Governance Action Type on governance actions page",""
"passed","Tue Jul 02 10:03:10 GMT 2024","Tue Jul 02 10:03:29 GMT 2024","19439","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Tue Jul 02 10:02:40 GMT 2024","Tue Jul 02 10:03:18 GMT 2024","37657","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_2. Should reject invalid data in edit dRep form",""
"passed","Tue Jul 02 09:58:02 GMT 2024","Tue Jul 02 09:58:22 GMT 2024","20108","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Tue Jul 02 09:58:45 GMT 2024","Tue Jul 02 10:00:53 GMT 2024","127853","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Tue Jul 02 09:58:45 GMT 2024","Tue Jul 02 09:58:59 GMT 2024","13870","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"passed","Tue Jul 02 09:57:45 GMT 2024","Tue Jul 02 09:58:05 GMT 2024","20558","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"failed","Tue Jul 02 09:59:57 GMT 2024","Tue Jul 02 10:00:02 GMT 2024","5248","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_1. Should reject invalid data in info Proposal form",""
"passed","Tue Jul 02 09:56:59 GMT 2024","Tue Jul 02 09:57:13 GMT 2024","13793","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Tue Jul 02 10:02:47 GMT 2024","Tue Jul 02 10:02:57 GMT 2024","9996","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Tue Jul 02 09:59:45 GMT 2024","Tue Jul 02 09:59:51 GMT 2024","5695","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
"passed","Tue Jul 02 09:57:47 GMT 2024","Tue Jul 02 09:57:58 GMT 2024","10659","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Jul 02 10:02:23 GMT 2024","Tue Jul 02 10:02:40 GMT 2024","16982","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Tue Jul 02 10:03:06 GMT 2024","Tue Jul 02 10:03:20 GMT 2024","13953","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Tue Jul 02 09:59:25 GMT 2024","Tue Jul 02 09:59:39 GMT 2024","14235","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"broken","Tue Jul 02 09:59:51 GMT 2024","Tue Jul 02 10:01:21 GMT 2024","90391","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6J. Should add a username.",""
"passed","Tue Jul 02 10:00:21 GMT 2024","Tue Jul 02 10:00:29 GMT 2024","8211","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal submission check","","","7G_2. Should open wallet connection popup, when registered with proper treasury data",""
"passed","Tue Jul 02 09:57:30 GMT 2024","Tue Jul 02 09:57:41 GMT 2024","11201","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Tue Jul 02 09:59:21 GMT 2024","Tue Jul 02 09:59:27 GMT 2024","6804","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Tue Jul 02 09:57:37 GMT 2024","Tue Jul 02 09:57:49 GMT 2024","11948","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8A. Should access proposed governance actions in disconnected state",""
"passed","Tue Jul 02 10:03:11 GMT 2024","Tue Jul 02 10:03:24 GMT 2024","13227","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Tue Jul 02 09:57:59 GMT 2024","Tue Jul 02 09:58:30 GMT 2024","30509","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Tue Jul 02 10:02:46 GMT 2024","Tue Jul 02 10:03:04 GMT 2024","17663","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3N_2. Should reject invalid dRep metadata anchor on edit dRep",""
"passed","Tue Jul 02 10:02:22 GMT 2024","Tue Jul 02 10:02:53 GMT 2024","30025","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
"passed","Tue Jul 02 09:58:54 GMT 2024","Tue Jul 02 09:58:57 GMT 2024","3593","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Tue Jul 02 09:58:01 GMT 2024","Tue Jul 02 09:58:10 GMT 2024","8317","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A_2. Should access Governance Actions page without connecting wallet",""
"passed","Tue Jul 02 09:58:09 GMT 2024","Tue Jul 02 09:58:17 GMT 2024","7558","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Tue Jul 02 09:57:31 GMT 2024","Tue Jul 02 09:57:45 GMT 2024","14178","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Tue Jul 02 10:03:20 GMT 2024","Tue Jul 02 10:05:15 GMT 2024","115152","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"passed","Tue Jul 02 09:59:27 GMT 2024","Tue Jul 02 09:59:38 GMT 2024","10173","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4L. Should search governance actions",""
"passed","Tue Jul 02 09:58:45 GMT 2024","Tue Jul 02 10:02:00 GMT 2024","194880","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
