"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 07:35:18 GMT 2024","Thu Jun 20 07:35:24 GMT 2024","5664","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Thu Jun 20 07:39:07 GMT 2024","Thu Jun 20 07:39:12 GMT 2024","4837","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"passed","Thu Jun 20 07:34:01 GMT 2024","Thu Jun 20 07:34:09 GMT 2024","8072","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Thu Jun 20 07:39:46 GMT 2024","Thu Jun 20 07:40:01 GMT 2024","14667","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"passed","Thu Jun 20 07:35:33 GMT 2024","Thu Jun 20 07:35:39 GMT 2024","5437","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Thu Jun 20 07:40:06 GMT 2024","Thu Jun 20 07:40:17 GMT 2024","11229","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Thu Jun 20 07:34:01 GMT 2024","Thu Jun 20 07:34:09 GMT 2024","7983","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Thu Jun 20 07:42:18 GMT 2024","Thu Jun 20 07:42:21 GMT 2024","2648","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2H. Should prompt to change delegation after delegation",""
"passed","Thu Jun 20 07:34:37 GMT 2024","Thu Jun 20 07:34:44 GMT 2024","6893","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Thu Jun 20 07:41:09 GMT 2024","Thu Jun 20 07:41:17 GMT 2024","8640","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Thu Jun 20 07:34:57 GMT 2024","Thu Jun 20 07:35:05 GMT 2024","7584","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Thu Jun 20 07:40:17 GMT 2024","Thu Jun 20 07:40:36 GMT 2024","18926","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
