"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 24 08:57:32 GMT 2024","Fri May 24 08:58:30 GMT 2024","58117","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qq3pa59775ysxnnvsuny248y8w2r980k90p27yg52rachra69ts5kn3wt937vnzt0ja0hj4f8ke6uvlsrw932cnwalgsx5kar8",""
"passed","Fri May 24 08:55:44 GMT 2024","Fri May 24 08:56:08 GMT 2024","24066","independent (desktop)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"failed","Fri May 24 08:55:44 GMT 2024","Fri May 24 08:56:05 GMT 2024","21159","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Fri May 24 09:02:30 GMT 2024","Fri May 24 09:02:41 GMT 2024","11315","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"passed","Fri May 24 08:55:48 GMT 2024","Fri May 24 08:56:11 GMT 2024","22861","mobile","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"broken","Fri May 24 09:01:49 GMT 2024","Fri May 24 09:02:20 GMT 2024","30866","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"passed","Fri May 24 08:55:58 GMT 2024","Fri May 24 08:56:14 GMT 2024","15693","mobile","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Fri May 24 08:56:37 GMT 2024","Fri May 24 08:57:09 GMT 2024","32169","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qq3gd7e6hr45tk9dj6nqpvq7c7jvglw3mensjyvdh032jdyvagrn87dljrv50jpjdufxa8juj4r0xx0r5tt2j8vxt67q86drjh",""
"passed","Fri May 24 09:03:39 GMT 2024","Fri May 24 09:03:44 GMT 2024","4709","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Fri May 24 08:56:36 GMT 2024","Fri May 24 08:57:32 GMT 2024","55264","wallet bootstrap","wallet.bootstrap.ts","","","","Fund static wallets",""
"passed","Fri May 24 08:56:01 GMT 2024","Fri May 24 08:56:12 GMT 2024","11039","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"broken","Fri May 24 09:01:45 GMT 2024","Fri May 24 09:02:15 GMT 2024","30746","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"failed","Fri May 24 09:02:23 GMT 2024","Fri May 24 09:02:38 GMT 2024","14827","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Fri May 24 08:55:25 GMT 2024","Fri May 24 08:55:41 GMT 2024","15553","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
