"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 08:29:40 GMT 2024","Fri Sep 27 08:29:44 GMT 2024","4020","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"passed","Fri Sep 27 08:22:17 GMT 2024","Fri Sep 27 08:22:27 GMT 2024","9637","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Fri Sep 27 08:25:15 GMT 2024","Fri Sep 27 08:25:28 GMT 2024","12465","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Fri Sep 27 08:41:23 GMT 2024","Fri Sep 27 08:41:30 GMT 2024","7493","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"broken","Fri Sep 27 08:37:10 GMT 2024","Fri Sep 27 08:42:41 GMT 2024","330426","proposal submission","7-proposal-submission/proposalSubmission.ga.spec.ts","","","","7H. Should submit a proposal as governance action",""
"passed","Fri Sep 27 08:30:14 GMT 2024","Fri Sep 27 08:31:55 GMT 2024","101376","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Fri Sep 27 08:28:53 GMT 2024","Fri Sep 27 08:28:59 GMT 2024","6554","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap","","","6O. Should verify a bug report form",""
"broken","Fri Sep 27 08:27:26 GMT 2024","Fri Sep 27 08:28:56 GMT 2024","90461","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Fri Sep 27 08:27:12 GMT 2024","Fri Sep 27 08:27:16 GMT 2024","4154","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Fri Sep 27 08:34:17 GMT 2024","Fri Sep 27 08:34:44 GMT 2024","26409","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_2. Verify treasury proposal form",""
"passed","Fri Sep 27 08:25:21 GMT 2024","Fri Sep 27 08:25:28 GMT 2024","7632","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Fri Sep 27 08:43:00 GMT 2024","Fri Sep 27 08:44:31 GMT 2024","91357","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Change delegation","","","2F. Should change delegated DRep",""
"passed","Fri Sep 27 08:41:40 GMT 2024","Fri Sep 27 08:41:54 GMT 2024","14286","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Fri Sep 27 08:23:54 GMT 2024","Fri Sep 27 08:24:00 GMT 2024","5152","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Fri Sep 27 08:30:14 GMT 2024","Fri Sep 27 08:32:56 GMT 2024","161869","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Fri Sep 27 08:31:15 GMT 2024","Fri Sep 27 08:32:24 GMT 2024","68948","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_1. Should filter Governance Action Type on governance actions page",""
"passed","Fri Sep 27 08:40:59 GMT 2024","Fri Sep 27 08:41:04 GMT 2024","4692","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Fri Sep 27 08:29:12 GMT 2024","Fri Sep 27 08:29:28 GMT 2024","15967","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"passed","Fri Sep 27 08:24:49 GMT 2024","Fri Sep 27 08:24:56 GMT 2024","7114","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Fri Sep 27 08:43:30 GMT 2024","Fri Sep 27 08:43:37 GMT 2024","7174","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2L. Should copy delegated DRepId",""
"passed","Fri Sep 27 08:31:36 GMT 2024","Fri Sep 27 08:31:48 GMT 2024","11826","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Fri Sep 27 08:33:02 GMT 2024","Fri Sep 27 08:33:37 GMT 2024","34807","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Create a proposal with proper data","","","7G_1. Should create a proposal with proper info data",""
"failed","Fri Sep 27 08:30:58 GMT 2024","Fri Sep 27 08:31:07 GMT 2024","9404","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Fri Sep 27 08:33:54 GMT 2024","Fri Sep 27 08:34:21 GMT 2024","27271","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Review fillup form","","","7I_1. Should valid review submission in info Proposal form",""
"passed","Fri Sep 27 08:34:44 GMT 2024","Fri Sep 27 08:35:19 GMT 2024","35167","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"passed","Fri Sep 27 08:31:59 GMT 2024","Fri Sep 27 08:32:05 GMT 2024","6637","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6G. Should restrict edit dRep for non dRep",""
"passed","Fri Sep 27 08:30:34 GMT 2024","Fri Sep 27 08:30:58 GMT 2024","24144","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"passed","Fri Sep 27 08:42:59 GMT 2024","Fri Sep 27 08:43:26 GMT 2024","27306","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Fri Sep 27 08:32:05 GMT 2024","Fri Sep 27 08:32:23 GMT 2024","17873","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6K. Should accept valid username.",""
"passed","Fri Sep 27 08:25:07 GMT 2024","Fri Sep 27 08:25:21 GMT 2024","13541","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"passed","Fri Sep 27 08:25:03 GMT 2024","Fri Sep 27 08:25:51 GMT 2024","48290","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Fri Sep 27 08:22:34 GMT 2024","Fri Sep 27 08:22:54 GMT 2024","20238","auth setup","auth.setup.ts","","","","Create Proposal 04 auth",""
"passed","Fri Sep 27 08:41:30 GMT 2024","Fri Sep 27 08:41:40 GMT 2024","9546","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"skipped","Fri Sep 27 08:41:05 GMT 2024","Fri Sep 27 08:41:09 GMT 2024","4264","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Temporary DReps","","","4J. Should include metadata anchor in the vote transaction",""
"passed","Fri Sep 27 08:29:37 GMT 2024","Fri Sep 27 08:29:42 GMT 2024","5169","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"passed","Fri Sep 27 08:29:20 GMT 2024","Fri Sep 27 08:29:37 GMT 2024","17268","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
