"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7186","2C. Should open wallet connection popup on delegate in disconnected state","mobile","Mon May 05 05:04:31 GMT 2025","passed","Mon May 05 05:04:38 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","2869","3C. Should open wallet connection popup on DRep registration in disconnected state","mobile","Mon May 05 05:04:52 GMT 2025","passed","Mon May 05 05:04:55 GMT 2025","","3-drep-registration/dRepRegistration.spec.ts","",""
"","71861","8U. Should navigate to the edit proposal page when 'goto data edit screen' is selected if data does not match the anchor URL","proposal discussion","Mon May 05 05:24:52 GMT 2025","failed","Mon May 05 05:26:04 GMT 2025","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","3326","Create AdaHolder 03 auth","adaholder auth setup","Mon May 05 05:10:55 GMT 2025","passed","Mon May 05 05:10:58 GMT 2025","","adaholder.auth.setup.ts","",""
"","69955","9B_2. Should search outcomes proposal by title and id","loggedin (desktop)","Mon May 05 05:37:30 GMT 2025","failed","Mon May 05 05:38:40 GMT 2025","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.loggedin.spec.ts","",""
"","5734","4P_3: Should display Data Not Verifiable message in live voting when metadata hash and URL do not match.","mobile","Mon May 05 05:06:03 GMT 2025","passed","Mon May 05 05:06:09 GMT 2025","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","17900","12E_2. Should accept valid data in “problem statements and proposal benefits” section","budget proposal","Mon May 05 05:29:25 GMT 2025","passed","Mon May 05 05:29:43 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","4303","9C_3A. Should filter and sort Governance Action Type on outcomes page in disconnect state","mobile","Mon May 05 05:08:15 GMT 2025","passed","Mon May 05 05:08:20 GMT 2025","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","6169","3L_1. Should accept valid metadata anchor on create dRep","loggedin (desktop)","Mon May 05 05:36:13 GMT 2025","passed","Mon May 05 05:36:19 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","29871","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Mon May 05 05:35:43 GMT 2025","passed","Mon May 05 05:36:13 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
