"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 10:50:37 GMT 2024","Mon May 20 10:51:01 GMT 2024","23745","independent (desktop)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"passed","Mon May 20 10:50:37 GMT 2024","Mon May 20 10:50:50 GMT 2024","12622","independent (desktop)","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"skipped","Mon May 20 10:55:14 GMT 2024","Mon May 20 10:55:14 GMT 2024","1","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2F. Should change delegated dRep",""
"passed","Mon May 20 10:52:07 GMT 2024","Mon May 20 10:52:27 GMT 2024","19841","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"passed","Mon May 20 10:50:55 GMT 2024","Mon May 20 10:51:15 GMT 2024","19926","independent (mobile)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"broken","Mon May 20 10:52:32 GMT 2024","Mon May 20 10:53:03 GMT 2024","31378","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3E. Should accept valid data in DRep form",""
"passed","Mon May 20 10:50:21 GMT 2024","Mon May 20 10:50:35 GMT 2024","14763","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should check correct network (Testnet/Mainnet) on connection @smoke @fast",""
"passed","Mon May 20 10:51:54 GMT 2024","Mon May 20 10:52:09 GMT 2024","14977","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"failed","Mon May 20 10:50:40 GMT 2024","Mon May 20 10:50:56 GMT 2024","15880","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected @smoke @fast",""
"passed","Mon May 20 10:54:01 GMT 2024","Mon May 20 10:54:07 GMT 2024","5613","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5H. Should open a new tab, when external URL is opened",""
"passed","Mon May 20 10:50:20 GMT 2024","Mon May 20 10:50:36 GMT 2024","15519","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use @smoke @fast",""
"failed","Mon May 20 10:54:13 GMT 2024","Mon May 20 10:56:31 GMT 2024","138061","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Mon May 20 10:50:58 GMT 2024","Mon May 20 10:51:10 GMT 2024","11862","independent (mobile)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A.2: Should access Governance Actions page without connecting wallet",""
"passed","Mon May 20 10:52:18 GMT 2024","Mon May 20 10:52:18 GMT 2024","659","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qzhv85q607sxr5p8a9z6ah8uhr3ja2crjqrr6x0032uf4zzfmfktg2er78qlyhu9aywaxf2pfv257qmthap6d802ylhqvz8qsf",""
"passed","Mon May 20 10:52:24 GMT 2024","Mon May 20 10:52:40 GMT 2024","16325","loggedin (mobile)","2-delegation/delegation.loggedin.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Mon May 20 10:53:53 GMT 2024","Mon May 20 10:53:57 GMT 2024","4195","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Mon May 20 10:50:36 GMT 2024","Mon May 20 10:50:54 GMT 2024","18941","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K. Should filter DReps",""
"passed","Mon May 20 10:50:37 GMT 2024","Mon May 20 10:50:55 GMT 2024","18087","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Mon May 20 10:53:57 GMT 2024","Mon May 20 10:54:01 GMT 2024","3923","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5G. Should show warning to the users to visit the site at their own risk, when external url is opened",""
"passed","Mon May 20 10:52:05 GMT 2024","Mon May 20 10:52:27 GMT 2024","21702","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.2: Should sort Governance Action Type on governance actions page",""
"passed","Mon May 20 10:50:20 GMT 2024","Mon May 20 10:50:39 GMT 2024","18603","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected @smoke @fast",""
"passed","Mon May 20 10:52:51 GMT 2024","Mon May 20 10:53:03 GMT 2024","12211","loggedin (mobile)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"passed","Mon May 20 10:53:49 GMT 2024","Mon May 20 10:53:53 GMT 2024","4083","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"passed","Mon May 20 10:50:20 GMT 2024","Mon May 20 10:50:36 GMT 2024","15421","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"failed","Mon May 20 10:54:06 GMT 2024","Mon May 20 10:57:40 GMT 2024","213902","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Mon May 20 10:51:49 GMT 2024","Mon May 20 10:51:50 GMT 2024","787","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qpthttf0k9x2rdznsxjqus8scpsgrmd0yfs7q2aua08cms6x49wpxdajwvepx8eurwwcua5fahf0tyl8u6dlth8scfuqk8r352",""
"passed","Mon May 20 11:03:45 GMT 2024","Mon May 20 11:03:51 GMT 2024","5494","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"broken","Mon May 20 10:53:34 GMT 2024","Mon May 20 10:58:05 GMT 2024","271466","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Mon May 20 10:52:01 GMT 2024","Mon May 20 10:52:16 GMT 2024","14408","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A.1: Should access Governance Actions page with connecting wallet",""
"passed","Mon May 20 10:50:20 GMT 2024","Mon May 20 10:50:36 GMT 2024","15079","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Mon May 20 10:53:33 GMT 2024","Mon May 20 10:53:42 GMT 2024","9035","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3A. Should show dRepId on dashboard after connecting registered dRep Wallet",""
"passed","Mon May 20 10:50:20 GMT 2024","Mon May 20 10:50:35 GMT 2024","15099","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"skipped","Mon May 20 10:52:55 GMT 2024","Mon May 20 10:52:55 GMT 2024","0","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6B. Provides error for invalid format",""
"skipped","Mon May 20 10:53:57 GMT 2024","Mon May 20 10:53:57 GMT 2024","1","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5D. Should validate proposal voting",""
"passed","Mon May 20 10:51:49 GMT 2024","Mon May 20 10:52:03 GMT 2024","13769","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"passed","Mon May 20 10:53:34 GMT 2024","Mon May 20 10:54:42 GMT 2024","68767","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should verify retire as DRep",""
"passed","Mon May 20 10:53:43 GMT 2024","Mon May 20 10:53:49 GMT 2024","5372","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"passed","Mon May 20 10:52:03 GMT 2024","Mon May 20 10:53:01 GMT 2024","57733","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.1: Should filter Governance Action Type on governance actions page",""
"skipped","Mon May 20 10:53:27 GMT 2024","Mon May 20 10:53:27 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should be able to update metadata",""
"failed","Mon May 20 10:50:51 GMT 2024","Mon May 20 10:51:05 GMT 2024","13833","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"failed","Mon May 20 10:52:41 GMT 2024","Mon May 20 10:53:08 GMT 2024","27521","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"failed","Mon May 20 10:52:16 GMT 2024","Mon May 20 10:52:33 GMT 2024","17004","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6D: Proper label and recognition of the testnet network",""
