"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 20 11:14:32 GMT 2024","Mon May 20 11:27:02 GMT 2024","750486","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to myself","","","2E. Should register as Sole voter",""
"passed","Mon May 20 11:10:20 GMT 2024","Mon May 20 11:10:38 GMT 2024","18005","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Mon May 20 11:13:40 GMT 2024","Mon May 20 11:13:46 GMT 2024","6291","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5G. Should show warning to the users to visit the site at their own risk, when external url is opened",""
"broken","Mon May 20 11:12:10 GMT 2024","Mon May 20 11:12:41 GMT 2024","31276","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3E. Should accept valid data in DRep form",""
"passed","Mon May 20 11:10:24 GMT 2024","Mon May 20 11:10:48 GMT 2024","24562","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K. Should filter DReps",""
"passed","Mon May 20 11:11:43 GMT 2024","Mon May 20 11:12:03 GMT 2024","19592","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"passed","Mon May 20 11:27:03 GMT 2024","Mon May 20 11:27:31 GMT 2024","28090","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Mon May 20 11:11:38 GMT 2024","Mon May 20 11:11:56 GMT 2024","17448","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B.1: Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"failed","Mon May 20 11:13:46 GMT 2024","Mon May 20 11:19:18 GMT 2024","331700","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Mon May 20 11:10:39 GMT 2024","Mon May 20 11:11:06 GMT 2024","27054","independent (desktop)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"passed","Mon May 20 11:11:40 GMT 2024","Mon May 20 11:11:42 GMT 2024","1676","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qzhv85q607sxr5p8a9z6ah8uhr3ja2crjqrr6x0032uf4zzfmfktg2er78qlyhu9aywaxf2pfv257qmthap6d802ylhqvz8qsf",""
"passed","Mon May 20 11:12:02 GMT 2024","Mon May 20 11:12:19 GMT 2024","16841","loggedin (mobile)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"failed","Mon May 20 11:13:13 GMT 2024","Mon May 20 11:23:18 GMT 2024","605162","dRep","2-delegation/delegation.drep.spec.ts","","","","2N. Should show DRep information on details page",""
