"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 09:27:23 GMT 2024","Mon May 20 09:27:39 GMT 2024","15128","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"skipped","Mon May 20 09:31:12 GMT 2024","Mon May 20 09:31:12 GMT 2024","1","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Should create a governance action purposal","","","7H. Should create a governance action info purpose",""
"failed","Mon May 20 09:27:34 GMT 2024","Mon May 20 09:28:11 GMT 2024","37121","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Mon May 20 09:25:16 GMT 2024","Mon May 20 09:25:33 GMT 2024","16791","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A.1: Should access Governance Actions page with connecting wallet",""
"failed","Mon May 20 09:24:31 GMT 2024","Mon May 20 09:24:48 GMT 2024","16743","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"broken","Mon May 20 09:27:18 GMT 2024","Mon May 20 09:27:49 GMT 2024","30967","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4F. Should Disable DRep functionality upon wallet disconnection on governance page",""
"failed","Mon May 20 09:25:13 GMT 2024","Mon May 20 09:25:35 GMT 2024","22688","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3L. Should reject invalid data in DRep form",""
"passed","Mon May 20 09:27:18 GMT 2024","Mon May 20 09:27:34 GMT 2024","16184","dRep","2-delegation/delegation.drep.spec.ts","","","","2L. Should copy DRepId",""
"failed","Mon May 20 09:26:29 GMT 2024","Mon May 20 09:26:47 GMT 2024","17848","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6D: Proper label and recognition of the testnet network",""
"skipped","Mon May 20 09:31:12 GMT 2024","Mon May 20 09:31:12 GMT 2024","0","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Should create a governance action purposal","","","7I. Should create a governance action treasury purpose",""
"failed","Mon May 20 09:25:24 GMT 2024","Mon May 20 09:25:43 GMT 2024","18634","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"passed","Mon May 20 09:25:08 GMT 2024","Mon May 20 09:25:24 GMT 2024","16349","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Verify Delegation Behavior in Connected State",""
