"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 04 08:44:53 GMT 2024","Wed Sep 04 08:44:58 GMT 2024","5220","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B. Should connect wallet with single stake key",""
"passed","Wed Sep 04 08:30:38 GMT 2024","Wed Sep 04 08:30:44 GMT 2024","5814","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Wed Sep 04 08:45:31 GMT 2024","Wed Sep 04 08:45:36 GMT 2024","5514","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Wed Sep 04 08:36:29 GMT 2024","Wed Sep 04 08:36:39 GMT 2024","10370","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8C. Should search the list of proposed governance actions.",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Wed Sep 04 08:48:38 GMT 2024","Wed Sep 04 08:48:51 GMT 2024","13258","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7L. Should save proposal as a draft",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Wed Sep 04 08:45:36 GMT 2024","Wed Sep 04 08:45:50 GMT 2024","13937","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_2. Should sort Governance Action Type on governance actions page",""
"skipped","Wed Sep 04 08:47:57 GMT 2024","Wed Sep 04 08:47:59 GMT 2024","1414","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Verify Proposal form","","","7D_2. Verify treasury proposal form","This Features will be available only after hardfork."
"passed","Wed Sep 04 08:46:36 GMT 2024","Wed Sep 04 08:46:43 GMT 2024","6338","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card",""
"broken","Wed Sep 04 08:31:15 GMT 2024","Wed Sep 04 08:34:16 GMT 2024","180409","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","dRep","6-miscellaneous/miscellaneous.dRep.spec.ts","","","","6H. Should restrict dRep registration for dRep",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","dRep","3-drep-registration/editDRep.dRep.spec.ts","Validation of edit dRep Form","","","3M_1. Should accept valid data in edit dRep form",""
"broken","Wed Sep 04 08:45:02 GMT 2024","Wed Sep 04 08:54:03 GMT 2024","540186","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E_1. Should accept valid data in DRep form",""
"passed","Wed Sep 04 08:48:19 GMT 2024","Wed Sep 04 08:48:39 GMT 2024","20216","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action","","","7K. Should reject invalid proposal metadata",""
"passed","Wed Sep 04 08:30:49 GMT 2024","Wed Sep 04 08:31:00 GMT 2024","11346","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"broken","Wed Sep 04 08:30:15 GMT 2024","Wed Sep 04 08:39:16 GMT 2024","540193","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_1. Should filter the list of proposed governance actions.",""
"passed","Wed Sep 04 08:27:08 GMT 2024","Wed Sep 04 08:27:15 GMT 2024","6929","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Wed Sep 04 08:30:27 GMT 2024","Wed Sep 04 08:30:38 GMT 2024","10757","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Wed Sep 04 08:26:35 GMT 2024","Wed Sep 04 08:26:42 GMT 2024","7010","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2J. Should search by DRep id",""
"passed","Wed Sep 04 08:49:06 GMT 2024","Wed Sep 04 08:49:34 GMT 2024","28262","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"skipped","Wed Sep 04 08:54:11 GMT 2024","Wed Sep 04 08:54:11 GMT 2024","0","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Wed Sep 04 08:26:58 GMT 2024","Wed Sep 04 08:27:13 GMT 2024","14989","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"passed","Wed Sep 04 08:45:08 GMT 2024","Wed Sep 04 08:45:15 GMT 2024","7476","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_2. Should reject invalid dRep metadata anchor on create dRep",""
"passed","Wed Sep 04 08:26:35 GMT 2024","Wed Sep 04 08:26:41 GMT 2024","6512","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Wed Sep 04 08:37:12 GMT 2024","Wed Sep 04 08:37:15 GMT 2024","2983","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
