"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 01 08:21:47 GMT 2024","Mon Jul 01 08:21:51 GMT 2024","3815","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"passed","Mon Jul 01 08:18:46 GMT 2024","Mon Jul 01 08:19:08 GMT 2024","22433","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Mon Jul 01 08:19:26 GMT 2024","Mon Jul 01 08:19:41 GMT 2024","15382","mobile","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Mon Jul 01 08:26:13 GMT 2024","Mon Jul 01 08:27:56 GMT 2024","102873","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5I. Should view the vote details,when viewing governance action already voted by the DRep",""
"passed","Mon Jul 01 08:19:23 GMT 2024","Mon Jul 01 08:19:46 GMT 2024","22664","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"broken","Mon Jul 01 08:19:23 GMT 2024","Mon Jul 01 08:20:54 GMT 2024","90895","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"failed","Mon Jul 01 08:19:53 GMT 2024","Mon Jul 01 08:20:05 GMT 2024","11603","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
"passed","Mon Jul 01 08:19:40 GMT 2024","Mon Jul 01 08:19:46 GMT 2024","6443","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Mon Jul 01 08:22:17 GMT 2024","Mon Jul 01 08:22:30 GMT 2024","13386","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C_3. Should filter and sort Governance Action Type on governance actions page",""
"passed","Mon Jul 01 08:25:39 GMT 2024","Mon Jul 01 08:25:50 GMT 2024","11379","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Mon Jul 01 08:27:52 GMT 2024","Mon Jul 01 08:29:17 GMT 2024","85232","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2S. Should retire as a Direct Voter on delegating to another DRep",""
"broken","Mon Jul 01 08:19:12 GMT 2024","Mon Jul 01 08:20:42 GMT 2024","90210","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"failed","Mon Jul 01 08:18:43 GMT 2024","Mon Jul 01 08:18:59 GMT 2024","15578","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"failed","Mon Jul 01 08:24:00 GMT 2024","Mon Jul 01 08:24:01 GMT 2024","390","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8G. Should display the proper likes and dislikes count",""
