"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3320","1D. Should reject wallet connection if on different network","independent (desktop)","Wed Jan 29 13:12:58 GMT 2025","passed","Wed Jan 29 13:13:01 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","32760","8J. Should sort the proposed governance action comments.","loggedin (desktop)","Wed Jan 29 13:31:42 GMT 2025","passed","Wed Jan 29 13:32:15 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","6503","3L_2. Should reject invalid dRep metadata anchor on create dRep","loggedin (desktop)","Wed Jan 29 13:25:44 GMT 2025","passed","Wed Jan 29 13:25:50 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","11404","6J. Should add a username.","loggedin (desktop)","Wed Jan 29 13:27:08 GMT 2025","passed","Wed Jan 29 13:27:19 GMT 2025","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","3740","Create AdaHolder 01 auth","auth setup","Wed Jan 29 13:11:10 GMT 2025","passed","Wed Jan 29 13:11:14 GMT 2025","","auth.setup.ts","",""
"","3755","Create User 01 auth","auth setup","Wed Jan 29 13:11:07 GMT 2025","passed","Wed Jan 29 13:11:10 GMT 2025","","auth.setup.ts","",""
"","3664","Create AdaHolder 03 auth","auth setup","Wed Jan 29 13:11:18 GMT 2025","passed","Wed Jan 29 13:11:22 GMT 2025","","auth.setup.ts","",""
"","7997","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card","loggedin (desktop)","Wed Jan 29 13:26:58 GMT 2025","passed","Wed Jan 29 13:27:06 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","27287","8P. Should add poll on own proposal","loggedin (desktop)","Wed Jan 29 13:32:42 GMT 2025","passed","Wed Jan 29 13:33:09 GMT 2025","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","29074","3M_1. Should accept valid data in edit dRep form","dRep","Wed Jan 29 13:36:43 GMT 2025","passed","Wed Jan 29 13:37:12 GMT 2025","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","5495","6P. Should verify feature form","independent (desktop)","Wed Jan 29 13:14:23 GMT 2025","passed","Wed Jan 29 13:14:28 GMT 2025","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","13542","2O. Should load more DReps on show more","mobile","Wed Jan 29 13:16:33 GMT 2025","passed","Wed Jan 29 13:16:47 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","5771","6Q. Should report an issue","mobile","Wed Jan 29 13:19:14 GMT 2025","passed","Wed Jan 29 13:19:20 GMT 2025","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","5201","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Wed Jan 29 13:27:03 GMT 2025","passed","Wed Jan 29 13:27:08 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","31457","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Wed Jan 29 13:33:03 GMT 2025","passed","Wed Jan 29 13:33:35 GMT 2025","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","5984","6R. Should submit an idea or new feature","independent (desktop)","Wed Jan 29 13:14:28 GMT 2025","passed","Wed Jan 29 13:14:34 GMT 2025","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","46142","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration","dRep","Wed Jan 29 13:35:24 GMT 2025","failed","Wed Jan 29 13:36:11 GMT 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","3446","8I. Should disable poll voting functionality.","mobile","Wed Jan 29 13:20:55 GMT 2025","passed","Wed Jan 29 13:20:59 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","181264","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Wed Jan 29 13:14:43 GMT 2025","broken","Wed Jan 29 13:17:44 GMT 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","5972","6Q. Should report an issue","independent (desktop)","Wed Jan 29 13:14:26 GMT 2025","passed","Wed Jan 29 13:14:32 GMT 2025","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","8955","6M. Should navigate between footer links","independent (desktop)","Wed Jan 29 13:14:11 GMT 2025","passed","Wed Jan 29 13:14:20 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","3564","4A_2. Should access Governance Actions page without connecting wallet","independent (desktop)","Wed Jan 29 13:13:51 GMT 2025","passed","Wed Jan 29 13:13:55 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","50426","7F_2. Should reject invalid data in treasury Proposal form","loggedin (desktop)","Wed Jan 29 13:28:29 GMT 2025","passed","Wed Jan 29 13:29:19 GMT 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
