"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 08:53:10 GMT 2024","Tue Jun 04 08:53:32 GMT 2024","22124","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Tue Jun 04 08:44:47 GMT 2024","Tue Jun 04 08:45:05 GMT 2024","17591","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Tue Jun 04 08:49:10 GMT 2024","Tue Jun 04 08:49:18 GMT 2024","8677","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Multiple delegations","","","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed",""
"passed","Tue Jun 04 08:48:44 GMT 2024","Tue Jun 04 08:49:48 GMT 2024","63913","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"passed","Tue Jun 04 08:48:17 GMT 2024","Tue Jun 04 08:48:26 GMT 2024","9249","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"broken","Tue Jun 04 08:47:45 GMT 2024","Tue Jun 04 08:48:16 GMT 2024","31033","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"failed","Tue Jun 04 08:48:31 GMT 2024","Tue Jun 04 08:49:16 GMT 2024","45516","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Tue Jun 04 08:44:47 GMT 2024","Tue Jun 04 08:45:05 GMT 2024","18233","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Tue Jun 04 08:45:07 GMT 2024","Tue Jun 04 08:45:33 GMT 2024","25386","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Tue Jun 04 08:47:29 GMT 2024","Tue Jun 04 08:47:47 GMT 2024","17820","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"broken","Tue Jun 04 08:45:52 GMT 2024","Tue Jun 04 08:47:22 GMT 2024","90757","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3E.2. Should reject invalid data in DRep form",""
"passed","Tue Jun 04 08:45:27 GMT 2024","Tue Jun 04 08:45:46 GMT 2024","18545","mobile","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Tue Jun 04 08:46:38 GMT 2024","Tue Jun 04 08:46:45 GMT 2024","7016","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","Verify Proposal form","","","7D.1: Verify info proposal form",""
"failed","Tue Jun 04 08:45:52 GMT 2024","Tue Jun 04 08:46:10 GMT 2024","18057","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"passed","Tue Jun 04 08:45:10 GMT 2024","Tue Jun 04 08:45:28 GMT 2024","17845","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Tue Jun 04 08:47:47 GMT 2024","Tue Jun 04 08:48:02 GMT 2024","15396","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Tue Jun 04 08:47:28 GMT 2024","Tue Jun 04 08:48:36 GMT 2024","67892","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should Update DRep data",""
"passed","Tue Jun 04 08:48:14 GMT 2024","Tue Jun 04 08:48:29 GMT 2024","15089","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"passed","Tue Jun 04 08:45:06 GMT 2024","Tue Jun 04 08:45:19 GMT 2024","12833","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A.2: Should access Governance Actions page without connecting wallet",""
"passed","Tue Jun 04 08:45:08 GMT 2024","Tue Jun 04 08:45:25 GMT 2024","17429","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Tue Jun 04 08:45:20 GMT 2024","Tue Jun 04 08:45:44 GMT 2024","24131","mobile","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"passed","Tue Jun 04 08:45:08 GMT 2024","Tue Jun 04 08:45:25 GMT 2024","17024","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2: Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Tue Jun 04 08:47:28 GMT 2024","Tue Jun 04 08:47:44 GMT 2024","16019","dRep","2-delegation/delegation.drep.spec.ts","","","","2M. Should access dRep directory page on disconnected state",""
