"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 16 06:59:47 GMT 2024","Fri Aug 16 06:59:58 GMT 2024","10864","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.",""
"passed","Fri Aug 16 07:00:49 GMT 2024","Fri Aug 16 07:00:53 GMT 2024","3642","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Fri Aug 16 06:57:00 GMT 2024","Fri Aug 16 06:57:06 GMT 2024","6723","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
"passed","Fri Aug 16 07:00:54 GMT 2024","Fri Aug 16 07:00:57 GMT 2024","2881","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8F. Should display all comments with count indication.",""
"broken","Fri Aug 16 06:58:14 GMT 2024","Fri Aug 16 06:59:44 GMT 2024","90327","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Fri Aug 16 07:11:00 GMT 2024","Fri Aug 16 07:11:09 GMT 2024","9343","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened",""
"passed","Fri Aug 16 06:57:25 GMT 2024","Fri Aug 16 06:57:40 GMT 2024","14386","auth setup","auth.setup.ts","","","","Create Proposal 07 auth",""
"passed","Fri Aug 16 06:57:06 GMT 2024","Fri Aug 16 06:57:25 GMT 2024","18750","auth setup","auth.setup.ts","","","","Create Proposal 03 auth",""
"passed","Fri Aug 16 07:12:04 GMT 2024","Fri Aug 16 07:13:01 GMT 2024","56058","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Register DRep state","","","2E. Should register as Direct voter",""
"broken","Fri Aug 16 06:59:58 GMT 2024","Fri Aug 16 07:01:28 GMT 2024","90385","mobile","6-miscellaneous/miscellaneous.spec.ts","User Snap > Feedback Tests","","","6Q. Should report an issue",""
"passed","Fri Aug 16 07:03:43 GMT 2024","Fri Aug 16 07:04:03 GMT 2024","20126","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Temporary user","","","6L. Should reject invalid username.",""
"passed","Fri Aug 16 06:59:39 GMT 2024","Fri Aug 16 06:59:45 GMT 2024","5102","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Fri Aug 16 07:10:51 GMT 2024","Fri Aug 16 07:11:00 GMT 2024","8720","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Fri Aug 16 07:11:07 GMT 2024","Fri Aug 16 07:13:03 GMT 2024","115971","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Fri Aug 16 07:10:05 GMT 2024","Fri Aug 16 07:10:29 GMT 2024","24276","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"passed","Fri Aug 16 07:14:13 GMT 2024","Fri Aug 16 07:14:57 GMT 2024","43929","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Fri Aug 16 07:00:43 GMT 2024","Fri Aug 16 07:00:49 GMT 2024","5791","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
"passed","Fri Aug 16 07:13:41 GMT 2024","Fri Aug 16 07:14:08 GMT 2024","27850","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
"passed","Fri Aug 16 07:01:33 GMT 2024","Fri Aug 16 07:02:06 GMT 2024","33020","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Fri Aug 16 07:03:37 GMT 2024","Fri Aug 16 07:03:43 GMT 2024","5775","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6I. Should prompt for a username after clicking on proposal discussion link if username is not set",""
"passed","Fri Aug 16 07:06:04 GMT 2024","Fri Aug 16 07:06:46 GMT 2024","41928","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_2. Should reject invalid metadata anchor on proposal submission",""
