"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:30:48 GMT 2024","63137","wallet bootstrap","wallet.bootstrap.ts","","","","Initialize static wallets",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:58 GMT 2024","12664","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:30:51 GMT 2024","65617","dRep setup","dRep.setup.ts","","","","Register DRep of static wallets",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:58 GMT 2024","12476","auth setup","auth.setup.ts","","","","Create AdaHolder 05 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:58 GMT 2024","12444","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:57 GMT 2024","12374","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:58 GMT 2024","12888","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:57 GMT 2024","12210","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"passed","Wed May 29 10:29:45 GMT 2024","Wed May 29 10:29:58 GMT 2024","13443","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"failed","Wed May 29 10:32:08 GMT 2024","Wed May 29 10:32:08 GMT 2024","647","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to myself","","","2E. Should register as Sole voter",""
"passed","Wed May 29 10:32:23 GMT 2024","Wed May 29 10:32:35 GMT 2024","12159","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Wed May 29 10:31:05 GMT 2024","Wed May 29 10:32:23 GMT 2024","77917","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to myself","","","2S. Should retire as a Direct Voter on delegating to another DRep",""
