"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 28 08:43:33 GMT 2024","Tue May 28 08:43:48 GMT 2024","14658","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","","","","7B. Should access proposal submission page",""
"passed","Tue May 28 08:42:11 GMT 2024","Tue May 28 08:42:23 GMT 2024","12312","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4K. Should display correct vote counts on governance details page for disconnect state",""
"passed","Tue May 28 08:41:41 GMT 2024","Tue May 28 08:41:55 GMT 2024","13984","auth setup","auth.setup.ts","","","","Create AdaHolder 04 auth",""
"passed","Tue May 28 08:41:41 GMT 2024","Tue May 28 08:41:56 GMT 2024","14800","auth setup","auth.setup.ts","","","","Create AdaHolder 03 auth",""
"failed","Tue May 28 08:45:44 GMT 2024","Tue May 28 08:46:15 GMT 2024","30599","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Tue May 28 08:44:42 GMT 2024","Tue May 28 08:44:54 GMT 2024","11644","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Check vote count","","","4G. Should display correct vote counts on governance details page for DRep",""
"passed","Tue May 28 08:43:15 GMT 2024","Tue May 28 08:43:30 GMT 2024","14842","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.2: Should sort Governance Action Type on governance actions page",""
"passed","Tue May 28 08:41:41 GMT 2024","Tue May 28 08:42:58 GMT 2024","76259","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qrpcttp2ed69ecuuz3hfklazrf7j9svwyfjvenahrnh4rus459yru82ra0makyhczmle5t858srj2nn8jgxttwj068rqvpat8x",""
"failed","Tue May 28 08:46:00 GMT 2024","Tue May 28 08:46:28 GMT 2024","28708","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"passed","Tue May 28 08:44:51 GMT 2024","Tue May 28 08:45:03 GMT 2024","11860","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"passed","Tue May 28 08:41:57 GMT 2024","Tue May 28 08:42:15 GMT 2024","17984","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K. Should filter DReps",""
"passed","Tue May 28 08:43:54 GMT 2024","Tue May 28 08:44:10 GMT 2024","16843","dRep","2-delegation/delegation.drep.spec.ts","","","","2L. Should copy DRepId",""
"passed","Tue May 28 08:42:30 GMT 2024","Tue May 28 08:42:41 GMT 2024","11510","mobile","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Tue May 28 08:45:10 GMT 2024","Tue May 28 08:46:00 GMT 2024","49540","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"failed","Tue May 28 08:44:44 GMT 2024","Tue May 28 08:45:11 GMT 2024","27356","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Tue May 28 08:42:59 GMT 2024","Tue May 28 08:43:17 GMT 2024","17539","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B.1: Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Tue May 28 08:42:07 GMT 2024","Tue May 28 08:42:19 GMT 2024","11862","independent (desktop)","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Tue May 28 08:49:47 GMT 2024","Tue May 28 08:50:28 GMT 2024","41078","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Tue May 28 08:42:10 GMT 2024","Tue May 28 08:42:22 GMT 2024","12572","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2: Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"failed","Tue May 28 08:43:32 GMT 2024","Tue May 28 08:43:46 GMT 2024","14534","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F.1 Should reject invalid data in info Proposal form",""
"passed","Tue May 28 08:44:54 GMT 2024","Tue May 28 08:45:05 GMT 2024","10966","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5G. Should show warning to the users to visit the site at their own risk, when external url is opened",""
"passed","Tue May 28 08:43:53 GMT 2024","Tue May 28 08:44:10 GMT 2024","17327","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"passed","Tue May 28 08:42:25 GMT 2024","Tue May 28 08:42:37 GMT 2024","12639","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2: Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Tue May 28 08:43:55 GMT 2024","Tue May 28 08:44:12 GMT 2024","17260","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"passed","Tue May 28 08:44:41 GMT 2024","Tue May 28 08:44:53 GMT 2024","11143","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"broken","Tue May 28 08:45:04 GMT 2024","Tue May 28 08:45:35 GMT 2024","30439","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"failed","Tue May 28 08:44:23 GMT 2024","Tue May 28 08:44:51 GMT 2024","28700","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should verify retire as DRep",""
"passed","Tue May 28 08:42:09 GMT 2024","Tue May 28 08:42:18 GMT 2024","9283","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4A.2: Should access Governance Actions page without connecting wallet",""
"passed","Tue May 28 08:42:13 GMT 2024","Tue May 28 08:42:29 GMT 2024","15478","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Tue May 28 08:44:53 GMT 2024","Tue May 28 08:45:07 GMT 2024","14013","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"passed","Tue May 28 08:43:17 GMT 2024","Tue May 28 08:43:29 GMT 2024","12579","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
