"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8815","4H. Should verify none of the displayed governance actions have expired","loggedin (desktop)","Thu Feb 13 10:53:49 GMT 2025","passed","Thu Feb 13 10:53:58 GMT 2025","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","7429","Initialize static wallets","wallet bootstrap","Thu Feb 13 10:51:02 GMT 2025","passed","Thu Feb 13 10:51:09 GMT 2025","","wallet.bootstrap.ts","",""
"","3529","Create AdaHolder 05 auth","auth setup","Thu Feb 13 10:38:12 GMT 2025","passed","Thu Feb 13 10:38:15 GMT 2025","","auth.setup.ts","",""
"","7568","2K_3. Should sort DReps randomly","independent (desktop)","Thu Feb 13 10:40:11 GMT 2025","passed","Thu Feb 13 10:40:18 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","4706","6M. Should navigate between footer links","mobile","Thu Feb 13 10:46:18 GMT 2025","passed","Thu Feb 13 10:46:23 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","2710","1B. Should connect wallet with single stake key","loggedin (desktop)","Thu Feb 13 10:51:14 GMT 2025","passed","Thu Feb 13 10:51:17 GMT 2025","","1-wallet-connect/walletConnect.loggedin.spec.ts","",""
"","3887","Create AdaHolder 06 auth","auth setup","Thu Feb 13 10:38:13 GMT 2025","passed","Thu Feb 13 10:38:17 GMT 2025","","auth.setup.ts","",""
"","12113","6L. Should reject invalid username.","loggedin (desktop)","Thu Feb 13 10:54:32 GMT 2025","passed","Thu Feb 13 10:54:44 GMT 2025","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","2496","1E. Should hide incompatible wallets when connecting","independent (desktop)","Thu Feb 13 10:39:42 GMT 2025","passed","Thu Feb 13 10:39:45 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","5320","8H. Should disable proposal interaction on a disconnected state.","mobile","Thu Feb 13 10:48:48 GMT 2025","passed","Thu Feb 13 10:48:53 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","117359","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation","delegation","Thu Feb 13 11:07:01 GMT 2025","passed","Thu Feb 13 11:08:59 GMT 2025","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","29571","8J. Should sort the proposed governance action comments.","loggedin (desktop)","Thu Feb 13 10:59:56 GMT 2025","passed","Thu Feb 13 11:00:25 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","5444","4B_2. Should restrict voting for users who are not registered as DReps (without wallet connected)","independent (desktop)","Thu Feb 13 10:41:03 GMT 2025","passed","Thu Feb 13 10:41:09 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","12274","7I_1. Should valid review submission in info action Proposal form","loggedin (desktop)","Thu Feb 13 10:57:39 GMT 2025","passed","Thu Feb 13 10:57:51 GMT 2025","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5529","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.","independent (desktop)","Thu Feb 13 10:41:28 GMT 2025","passed","Thu Feb 13 10:41:33 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","9167","8C. Should search the list of proposed governance actions.","mobile","Thu Feb 13 10:48:05 GMT 2025","passed","Thu Feb 13 10:48:14 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","11926","8D. Should show the view-all categorized proposed governance actions.","independent (desktop)","Thu Feb 13 10:43:00 GMT 2025","passed","Thu Feb 13 10:43:12 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","677","2G. Should delegate to myself","delegation","Thu Feb 13 11:09:57 GMT 2025","skipped","Thu Feb 13 11:09:58 GMT 2025","","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","10825","7D_2. Verify treasury requests proposal form","loggedin (desktop)","Thu Feb 13 10:58:03 GMT 2025","passed","Thu Feb 13 10:58:14 GMT 2025","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","118043","Setup temporary DRep wallets","dRep setup","Thu Feb 13 10:51:11 GMT 2025","passed","Thu Feb 13 10:53:09 GMT 2025","","dRep.setup.ts","",""
"","3299","Create User 01 auth","auth setup","Thu Feb 13 10:37:57 GMT 2025","passed","Thu Feb 13 10:38:01 GMT 2025","","auth.setup.ts","",""
"","26076","8G. Should display the proper likes and dislikes count","loggedin (desktop)","Thu Feb 13 10:59:38 GMT 2025","passed","Thu Feb 13 11:00:04 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
