"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 23 03:20:43 GMT 2024","Thu May 23 03:20:50 GMT 2024","6870","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"passed","Thu May 23 03:25:24 GMT 2024","Thu May 23 03:25:31 GMT 2024","7221","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Thu May 23 03:20:32 GMT 2024","Thu May 23 03:20:54 GMT 2024","21346","independent (desktop)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"broken","Thu May 23 03:22:02 GMT 2024","Thu May 23 03:23:33 GMT 2024","90496","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.1: Should filter Governance Action Type on governance actions page",""
"failed","Thu May 23 03:23:43 GMT 2024","Thu May 23 03:23:51 GMT 2024","7895","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F.1 Should reject invalid data in info Proposal form",""
"passed","Thu May 23 03:20:12 GMT 2024","Thu May 23 03:20:32 GMT 2024","19820","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C: Should disconnect Wallet When connected",""
"broken","Thu May 23 03:20:31 GMT 2024","Thu May 23 03:21:02 GMT 2024","30996","independent (desktop)","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2: Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"failed","Thu May 23 03:20:32 GMT 2024","Thu May 23 03:20:49 GMT 2024","17568","independent (desktop)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"passed","Thu May 23 03:23:32 GMT 2024","Thu May 23 03:24:24 GMT 2024","52440","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qzu7hsc8n7vcqm00tqmnmhajj6y5lwqet7lqkxmq0n3afz7z44taysjnkw0yeh038nu7hgce2zfkq7tfymaehkluypasm6mf40",""
"passed","Thu May 23 03:21:51 GMT 2024","Thu May 23 03:22:02 GMT 2024","11689","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"passed","Thu May 23 03:20:11 GMT 2024","Thu May 23 03:20:30 GMT 2024","19078","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Thu May 23 03:23:10 GMT 2024","Thu May 23 03:23:35 GMT 2024","25741","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3E. Should accept valid data in DRep form",""
"passed","Thu May 23 03:21:46 GMT 2024","Thu May 23 03:22:10 GMT 2024","24111","wallet bootstrap","wallet.bootstrap.ts","","","","Fund static wallets",""
"passed","Thu May 23 03:21:25 GMT 2024","Thu May 23 03:21:31 GMT 2024","6282","independent (mobile)","7-proposal-submission/proposalSubmissionVisibility.spec.ts","Verify Proposal form","","","7D.2: Verify treasury proposal form",""
"broken","Thu May 23 03:21:08 GMT 2024","Thu May 23 03:21:39 GMT 2024","31114","independent (mobile)","6-miscellaneous/miscellaneous.spec.ts","","","","6C. Navigation within the dApp",""
"skipped","Thu May 23 03:25:11 GMT 2024","Thu May 23 03:25:14 GMT 2024","3111","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"passed","Thu May 23 03:20:12 GMT 2024","Thu May 23 03:20:30 GMT 2024","18628","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
