"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 21 06:50:01 GMT 2024","Fri Jun 21 06:50:05 GMT 2024","3847","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_1. Should edit review submission in info Proposal form",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Temporary DReps","","","4J. Should include metadata anchor in the vote transaction",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Fri Jun 21 06:45:33 GMT 2024","Fri Jun 21 06:45:38 GMT 2024","4760","mobile","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Fri Jun 21 06:46:05 GMT 2024","Fri Jun 21 06:46:09 GMT 2024","4547","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8I. Should disable poll voting functionality.",""
"passed","Fri Jun 21 06:44:29 GMT 2024","Fri Jun 21 06:44:39 GMT 2024","9559","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Fri Jun 21 06:47:40 GMT 2024","Fri Jun 21 06:47:47 GMT 2024","7777","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"failed","Fri Jun 21 06:49:39 GMT 2024","Fri Jun 21 06:49:48 GMT 2024","9485","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal submission check","","","7G_2. Should open wallet connection popup, when registered with proper treasury data",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","","","","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page",""
"passed","Fri Jun 21 06:47:49 GMT 2024","Fri Jun 21 06:47:53 GMT 2024","3666","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3D. Verify DRep registration form",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Fri Jun 21 06:44:29 GMT 2024","Fri Jun 21 06:44:39 GMT 2024","9914","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"failed","Fri Jun 21 06:50:30 GMT 2024","Fri Jun 21 06:50:30 GMT 2024","276","loggedin (desktop)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","Proposal created logged in state","","","8J. Should sort the proposed governance action comments.",""
"passed","Fri Jun 21 06:46:07 GMT 2024","Fri Jun 21 06:46:13 GMT 2024","5997","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8S. Should restrict proposal creation on disconnected state",""
"passed","Fri Jun 21 06:44:40 GMT 2024","Fri Jun 21 06:44:50 GMT 2024","9906","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3I. Should display 'In Progress' status on dashboard until blockchain confirms DRep registration",""
"skipped","Fri Jun 21 06:51:32 GMT 2024","Fri Jun 21 06:51:32 GMT 2024","0","dRep","2-delegation/delegation.drep.spec.ts","","","","2N. Should show DRep information on details page",""
"passed","Fri Jun 21 06:45:18 GMT 2024","Fri Jun 21 06:45:28 GMT 2024","9281","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8H. Should disable proposal interaction on a disconnected state.",""
