"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 09 08:00:09 GMT 2024","Mon Sep 09 08:00:18 GMT 2024","8556","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","Logged in user","","","6E. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in connected state.",""
"passed","Mon Sep 09 08:02:23 GMT 2024","Mon Sep 09 08:02:39 GMT 2024","15458","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Info Proposal Draft","","","7C. Should list unfinished Draft",""
"passed","Mon Sep 09 07:53:02 GMT 2024","Mon Sep 09 07:53:16 GMT 2024","14037","auth setup","auth.setup.ts","","","","Create Proposal 05 auth",""
"passed","Mon Sep 09 07:57:02 GMT 2024","Mon Sep 09 08:00:32 GMT 2024","210569","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Mon Sep 09 07:53:25 GMT 2024","Mon Sep 09 07:53:32 GMT 2024","7557","independent (desktop)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Mon Sep 09 08:07:20 GMT 2024","Mon Sep 09 08:07:27 GMT 2024","6793","dRep","3-drep-registration/editDRep.dRep.spec.ts","","","","3P. Should reject invalid edit dRep metadata",""
"passed","Mon Sep 09 07:59:27 GMT 2024","Mon Sep 09 07:59:32 GMT 2024","5051","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_2. Should reject invalid dRep metadata anchor on create dRep",""
"passed","Mon Sep 09 07:53:17 GMT 2024","Mon Sep 09 07:53:22 GMT 2024","4833","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Mon Sep 09 07:54:09 GMT 2024","Mon Sep 09 07:54:26 GMT 2024","16848","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"passed","Mon Sep 09 07:56:37 GMT 2024","Mon Sep 09 07:56:53 GMT 2024","16600","mobile","8-proposal-discussion/proposalDiscussion.spec.ts","","","","8D.Should show the view-all categorized proposed governance actions.",""
