"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3144","8E. Should share proposed governance action","mobile","Fri Mar 07 06:51:08 GMT 2025","passed","Fri Mar 07 06:51:11 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","4674","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","Fri Mar 07 07:11:54 GMT 2025","passed","Fri Mar 07 07:11:59 GMT 2025","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","3075","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Fri Mar 07 06:55:55 GMT 2025","passed","Fri Mar 07 06:55:58 GMT 2025","","2-delegation/delegation.loggedin.spec.ts","",""
"","29727","3M_1. Should accept valid data in edit dRep form","dRep","Fri Mar 07 07:10:42 GMT 2025","passed","Fri Mar 07 07:11:12 GMT 2025","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","3128","3B. Should access DRep registration page","loggedin (desktop)","Fri Mar 07 06:56:10 GMT 2025","passed","Fri Mar 07 06:56:13 GMT 2025","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","2738","3C. Should open wallet connection popup on DRep registration in disconnected state","independent (desktop)","Fri Mar 07 06:37:10 GMT 2025","passed","Fri Mar 07 06:37:13 GMT 2025","","3-drep-registration/dRepRegistration.spec.ts","",""
"","29245","3E_1. Should accept valid data in DRep form","loggedin (desktop)","Fri Mar 07 06:56:13 GMT 2025","passed","Fri Mar 07 06:56:42 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","45595","8N. Should reply to comments","loggedin (desktop)","Fri Mar 07 07:05:06 GMT 2025","passed","Fri Mar 07 07:05:52 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","39824","2E. Should register as Direct voter","delegation","Fri Mar 07 07:16:24 GMT 2025","passed","Fri Mar 07 07:17:04 GMT 2025","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","41358","7E_4. Should accept valid data in motion of no confidence proposal form","loggedin (desktop)","Fri Mar 07 06:58:35 GMT 2025","passed","Fri Mar 07 06:59:17 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
