"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 07:54:19 GMT 2024","Thu Jun 06 07:54:29 GMT 2024","10167","loggedin (desktop)","7-proposal-submission/proposalSubmissionVisibility.loggedin.spec.ts","","","","7B. Should access proposal submission page",""
"passed","Thu Jun 06 07:52:31 GMT 2024","Thu Jun 06 07:52:43 GMT 2024","11880","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"passed","Thu Jun 06 07:54:58 GMT 2024","Thu Jun 06 07:55:30 GMT 2024","31755","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Should verify retire as DRep",""
"passed","Thu Jun 06 07:54:41 GMT 2024","Thu Jun 06 07:54:58 GMT 2024","17317","dRep","2-delegation/delegation.drep.spec.ts","","","","2I. Should check validity of DRep Id",""
"passed","Thu Jun 06 07:52:11 GMT 2024","Thu Jun 06 07:52:28 GMT 2024","16622","mobile","4-proposal-visibility/proposalVisibility.spec.ts","","","","4B.2. Should restrict voting for users who are not registered as DReps (without wallet connected)",""
"passed","Thu Jun 06 07:54:40 GMT 2024","Thu Jun 06 07:54:57 GMT 2024","16304","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"passed","Thu Jun 06 07:55:35 GMT 2024","Thu Jun 06 07:55:49 GMT 2024","14146","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Thu Jun 06 07:51:27 GMT 2024","Thu Jun 06 07:51:55 GMT 2024","27822","faucet setup","faucet.setup.ts","","","","Faucet setup",""
"passed","Thu Jun 06 07:51:45 GMT 2024","Thu Jun 06 07:52:04 GMT 2024","19300","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1C. Should disconnect Wallet When connected",""
"passed","Thu Jun 06 07:56:22 GMT 2024","Thu Jun 06 07:56:59 GMT 2024","37335","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","","","","2G. Should delegate to myself",""
"failed","Thu Jun 06 07:56:27 GMT 2024","Thu Jun 06 07:57:02 GMT 2024","35145","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U. Should show delegated voting power to Abstain",""
"passed","Thu Jun 06 07:53:01 GMT 2024","Thu Jun 06 07:53:10 GMT 2024","9406","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B_1. Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Thu Jun 06 07:52:31 GMT 2024","Thu Jun 06 07:53:15 GMT 2024","43549","proposal setup","proposal.setup.ts","","","","Setup temporary proposal wallets",""
"passed","Thu Jun 06 07:52:47 GMT 2024","Thu Jun 06 07:53:01 GMT 2024","13927","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","Validation of dRep Registration Form","","","3L_1. Should accept valid metadata anchor on create dRep",""
"passed","Thu Jun 06 07:59:12 GMT 2024","Thu Jun 06 07:59:29 GMT 2024","16817","cleanup delegation","delegation.teardown.ts","","","","Abstain delegation",""
"passed","Thu Jun 06 07:53:16 GMT 2024","Thu Jun 06 07:53:26 GMT 2024","10818","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4H. Should verify none of the displayed governance actions have expired",""
"passed","Thu Jun 06 07:55:49 GMT 2024","Thu Jun 06 07:56:05 GMT 2024","16252","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Bad Proposals","","","5H. Should open a new tab in Bad governance action proposal, when external URL is opened",""
"passed","Thu Jun 06 07:53:56 GMT 2024","Thu Jun 06 07:54:08 GMT 2024","11984","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Review fillup form","","","7I_2. Should valid review submission in treasury Proposal form",""
"passed","Thu Jun 06 07:54:08 GMT 2024","Thu Jun 06 07:54:18 GMT 2024","9677","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Edit proposal form","","","7J_2. Should edit review submission in treasury Proposal form",""
"passed","Thu Jun 06 07:54:58 GMT 2024","Thu Jun 06 07:55:50 GMT 2024","51979","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3K. Verify DRep behavior in retired state",""
"passed","Thu Jun 06 07:53:28 GMT 2024","Thu Jun 06 07:54:10 GMT 2024","42137","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F_2. Should reject invalid data in treasury Proposal form",""
"passed","Thu Jun 06 07:51:46 GMT 2024","Thu Jun 06 07:52:01 GMT 2024","15843","independent (desktop)","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"failed","Thu Jun 06 07:54:14 GMT 2024","Thu Jun 06 07:54:34 GMT 2024","20196","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","","","","7K_2. Should reject invalid metadata anchor on proposal submission",""
"passed","Thu Jun 06 07:51:27 GMT 2024","Thu Jun 06 07:51:44 GMT 2024","17080","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"passed","Thu Jun 06 07:55:41 GMT 2024","Thu Jun 06 07:55:55 GMT 2024","13808","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5A. Should show relevant details about governance action as DRep",""
"passed","Thu Jun 06 07:55:54 GMT 2024","Thu Jun 06 07:56:18 GMT 2024","23823","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks > Validate provide context about vote","","","5D_1. Should accept valid data in provide context",""
"passed","Thu Jun 06 07:51:45 GMT 2024","Thu Jun 06 07:52:02 GMT 2024","16922","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Thu Jun 06 07:56:04 GMT 2024","Thu Jun 06 07:56:50 GMT 2024","46103","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"passed","Thu Jun 06 07:54:40 GMT 2024","Thu Jun 06 07:55:30 GMT 2024","49595","proposal","7-proposal-submission/proposalSubmissionFunctionality.proposal.spec.ts","","","","7H. should submit a proposal",""
"passed","Thu Jun 06 07:52:31 GMT 2024","Thu Jun 06 07:52:43 GMT 2024","11793","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2X_1. Should include info button and voting power on the Abstain card",""
"failed","Thu Jun 06 07:56:27 GMT 2024","Thu Jun 06 07:57:02 GMT 2024","34580","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","No confidence delegation","","","2V. Should show delegated voting power to No confidence",""
"passed","Thu Jun 06 07:51:45 GMT 2024","Thu Jun 06 07:52:09 GMT 2024","24199","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_1. Should filter DReps",""
"passed","Thu Jun 06 07:52:31 GMT 2024","Thu Jun 06 07:54:28 GMT 2024","116803","dRep setup","dRep.setup.ts","","","","Setup temporary DRep wallets",""
"passed","Thu Jun 06 07:51:27 GMT 2024","Thu Jun 06 07:51:44 GMT 2024","16941","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"passed","Thu Jun 06 07:52:01 GMT 2024","Thu Jun 06 07:52:14 GMT 2024","12388","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"failed","Thu Jun 06 07:54:57 GMT 2024","Thu Jun 06 07:55:39 GMT 2024","41879","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted",""
"passed","Thu Jun 06 07:52:18 GMT 2024","Thu Jun 06 07:52:28 GMT 2024","10639","mobile","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
