"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 09:59:35 GMT 2024","Mon May 20 10:00:01 GMT 2024","25822","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.2: Should sort Governance Action Type on governance actions page",""
"passed","Mon May 20 09:58:17 GMT 2024","Mon May 20 09:58:35 GMT 2024","18064","auth setup","auth.setup.ts","","","","Create User 01 auth",""
"passed","Mon May 20 09:58:18 GMT 2024","Mon May 20 09:58:35 GMT 2024","17290","independent (desktop)","2-delegation/delegation.spec.ts","","","","2J. Should search by DRep id",""
"failed","Mon May 20 10:00:07 GMT 2024","Mon May 20 10:00:30 GMT 2024","22853","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3L. Should reject invalid data in DRep form",""
"passed","Mon May 20 10:00:11 GMT 2024","Mon May 20 10:00:59 GMT 2024","48095","loggedin (mobile)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.1: Should filter Governance Action Type on governance actions page",""
"passed","Mon May 20 09:58:17 GMT 2024","Mon May 20 09:58:34 GMT 2024","16892","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"skipped","Mon May 20 10:02:28 GMT 2024","Mon May 20 10:02:28 GMT 2024","0","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2F. Should change delegated dRep",""
"passed","Mon May 20 09:59:17 GMT 2024","Mon May 20 09:59:30 GMT 2024","13325","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2B. Should access DRep Directory page",""
"passed","Mon May 20 10:01:22 GMT 2024","Mon May 20 10:01:26 GMT 2024","4116","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"failed","Mon May 20 09:58:41 GMT 2024","Mon May 20 09:58:57 GMT 2024","16249","independent (mobile)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should check correct network (Testnet/Mainnet) on connection",""
"failed","Mon May 20 10:01:41 GMT 2024","Mon May 20 10:05:28 GMT 2024","227674","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5E. Should re-vote with new data on a already voted governance action",""
"passed","Mon May 20 09:59:33 GMT 2024","Mon May 20 10:00:34 GMT 2024","60412","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4C.1: Should filter Governance Action Type on governance actions page",""
"passed","Mon May 20 09:59:51 GMT 2024","Mon May 20 10:00:07 GMT 2024","16640","loggedin (mobile)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B: Should connect wallet with single stake key",""
"passed","Mon May 20 09:59:18 GMT 2024","Mon May 20 09:59:35 GMT 2024","17119","loggedin (desktop)","2-delegation/delegation.loggedin.spec.ts","","","","2I. Should check validity of DRep Id",""
"skipped","Mon May 20 10:01:31 GMT 2024","Mon May 20 10:01:35 GMT 2024","3882","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5D. Should validate proposal voting",""
"passed","Mon May 20 09:58:50 GMT 2024","Mon May 20 09:59:06 GMT 2024","16119","independent (mobile)","2-delegation/delegation.spec.ts","","","","2J. Should search by DRep id",""
