"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 06:55:42 GMT 2024","Tue Aug 06 06:56:11 GMT 2024","29456","dRep","2-delegation/delegation.drep.spec.ts","","","","2N. Should show DRep information on details page",""
"passed","Tue Aug 06 06:50:23 GMT 2024","Tue Aug 06 06:52:16 GMT 2024","112413","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > Accept valid data","","","7E_2. Should accept valid data in treasury proposal form",""
"passed","Tue Aug 06 06:50:14 GMT 2024","Tue Aug 06 06:50:18 GMT 2024","4471","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state","","","7B. Should access proposal creation page",""
"broken","Tue Aug 06 06:46:09 GMT 2024","Tue Aug 06 06:47:39 GMT 2024","90854","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Filter and sort proposals","","","8B_2. Should sort the list of proposed governance actions.",""
"passed","Tue Aug 06 06:55:42 GMT 2024","Tue Aug 06 06:55:50 GMT 2024","8068","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"passed","Tue Aug 06 06:46:32 GMT 2024","Tue Aug 06 06:46:35 GMT 2024","3447","independent (desktop)","8-proposal-discussion/proposalDiscussion.spec.ts","Mocked proposal","","","8E. Should share proposed governance action",""
"passed","Tue Aug 06 06:49:45 GMT 2024","Tue Aug 06 06:49:55 GMT 2024","10160","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4M. Should show view-all categorized governance actions",""
"passed","Tue Aug 06 06:45:38 GMT 2024","Tue Aug 06 06:45:53 GMT 2024","15099","independent (desktop)","2-delegation/delegation.spec.ts","","","","2K_2. Should sort DReps",""
"failed","Tue Aug 06 06:55:42 GMT 2024","Tue Aug 06 06:56:21 GMT 2024","38533","proposal submission","7-proposal-submission/proposalSubmission.ga.spec.ts","","","","7H. Should submit a proposal as governance action",""
"passed","Tue Aug 06 06:59:13 GMT 2024","Tue Aug 06 06:59:40 GMT 2024","27292","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegated ADA visibility","","","2W. Should show my delegated ADA to the DRep",""
"passed","Tue Aug 06 06:52:17 GMT 2024","Tue Aug 06 06:52:58 GMT 2024","40576","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Proposal created logged state > proposed as a governance action > Metadata anchor validation","","","7J_1. Should accept valid metadata anchor on proposal submission",""
