"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 11:33:25 GMT 2024","Wed May 22 11:33:48 GMT 2024","23425","independent (mobile)","2-delegation/delegation.spec.ts","","","","2M. Should sort DReps",""
"passed","Wed May 22 11:35:06 GMT 2024","Wed May 22 11:35:12 GMT 2024","5997","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qz9ym9kfrwer8q5c56tdvewj2un3dcf8hjj8mrtuvalacvf3grn2uxmycz78up8ts5a0xyumrfdn7zwgm4w33r9479kqcg5lf7",""
"broken","Wed May 22 11:37:32 GMT 2024","Wed May 22 11:50:02 GMT 2024","750392","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Temporary DReps","","","3J. Verify DRep behavior in retired state",""
"broken","Wed May 22 11:38:16 GMT 2024","Wed May 22 11:38:46 GMT 2024","30619","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5D. Should validate proposal voting",""
"passed","Wed May 22 11:34:03 GMT 2024","Wed May 22 11:34:28 GMT 2024","24954","dRep setup","dRep.setup.ts","","","","Register DRep of wallet: addr_test1qppuujcm30y270fgck4uscg699fkpmrqmthtj6ktt3xm7krhx87tk9fzzcr2lse9kqlncqrahaww8j8dmnhqa0h8rgssndgzs7",""
"passed","Wed May 22 11:35:50 GMT 2024","Wed May 22 11:35:55 GMT 2024","4907","loggedin (mobile)","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","","","","5J. Should hide retirement option for non-registered DRep",""
"passed","Wed May 22 11:32:33 GMT 2024","Wed May 22 11:32:50 GMT 2024","17705","auth setup","auth.setup.ts","","","","Create DRep 01 auth",""
"passed","Wed May 22 11:34:03 GMT 2024","Wed May 22 11:35:06 GMT 2024","63467","wallet bootstrap","wallet.bootstrap.ts","","","","Fund static wallets",""
"passed","Wed May 22 11:32:33 GMT 2024","Wed May 22 11:32:51 GMT 2024","18587","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1A. Should connect wallet and choose stake-key to use",""
"passed","Wed May 22 11:32:33 GMT 2024","Wed May 22 11:32:51 GMT 2024","18332","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1D. Should check correct network (Testnet/Mainnet) on connection",""
"failed","Wed May 22 11:34:19 GMT 2024","Wed May 22 11:34:42 GMT 2024","22624","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3F. Should create proper DRep registration request, when registered with data",""
"passed","Wed May 22 11:35:33 GMT 2024","Wed May 22 11:35:54 GMT 2024","20392","wallet bootstrap","wallet.bootstrap.ts","","","","Register stake of static wallet: addr_test1qppuujcm30y270fgck4uscg699fkpmrqmthtj6ktt3xm7krhx87tk9fzzcr2lse9kqlncqrahaww8j8dmnhqa0h8rgssndgzs7",""
"failed","Wed May 22 11:32:52 GMT 2024","Wed May 22 11:33:12 GMT 2024","20551","independent (desktop)","2-delegation/delegation.spec.ts","","","","2J. Should search by DRep id",""
"passed","Wed May 22 11:33:15 GMT 2024","Wed May 22 11:33:30 GMT 2024","14344","independent (desktop)","7-proposal-submission/proposalSubmissionVisibility.spec.ts","Verify Proposal form","","","7D.2: Verify treasury proposal form",""
"passed","Wed May 22 11:37:32 GMT 2024","Wed May 22 11:37:40 GMT 2024","7361","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4E. Should display DRep's voting power in governance actions page",""
"passed","Wed May 22 11:34:03 GMT 2024","Wed May 22 11:34:14 GMT 2024","11112","loggedin (desktop)","1-wallet-connect/walletConnect.loggedin.spec.ts","","","","1B: Should connect wallet with single stake key",""
"passed","Wed May 22 11:35:25 GMT 2024","Wed May 22 11:35:35 GMT 2024","9803","loggedin (mobile)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4A.1: Should access Governance Actions page with connecting wallet",""
"passed","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:44 GMT 2024","24092","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Proposal submission check","","","7G.1: Should open wallet connection popup, when registered with proper info data",""
"broken","Wed May 22 11:38:17 GMT 2024","Wed May 22 11:38:47 GMT 2024","30776","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5H. Should open a new tab, when external URL is opened",""
"passed","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:32 GMT 2024","12722","dRep","2-delegation/delegation.drep.spec.ts","","","","2C. Should open wallet connection popup on delegate in disconnected state",""
"broken","Wed May 22 11:37:45 GMT 2024","Wed May 22 11:38:16 GMT 2024","30709","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5B. Should view Vote button on governance action item on registered as DRep",""
"passed","Wed May 22 11:36:01 GMT 2024","Wed May 22 11:36:26 GMT 2024","24855","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Reject invalid  data","","","7F.1 Should reject invalid data in info Proposal form",""
"passed","Wed May 22 11:33:25 GMT 2024","Wed May 22 11:33:46 GMT 2024","20989","independent (mobile)","2-delegation/delegation.spec.ts","","","","2O. Should load more DReps on show more",""
"passed","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:42 GMT 2024","22439","transaction","7-proposal-submission/proposalSubmissionFunctionality.tx.spec.ts","Proposal submission check","","","7G.2: Should open wallet connection popup, when registered with proper treasury data",""
"failed","Wed May 22 11:32:38 GMT 2024","Wed May 22 11:32:59 GMT 2024","20762","independent (desktop)","1-wallet-connect/walletConnect.spec.ts","","","","1E. Should hide incompatible wallets when connecting",""
"passed","Wed May 22 11:33:47 GMT 2024","Wed May 22 11:33:53 GMT 2024","6314","independent (mobile)","7-proposal-submission/proposalSubmissionVisibility.spec.ts","Verify Proposal form","","","7D.1: Verify info proposal form",""
"passed","Wed May 22 11:32:55 GMT 2024","Wed May 22 11:33:09 GMT 2024","14624","independent (desktop)","7-proposal-submission/proposalSubmission.spec.ts","","","","7A. Should open wallet connection popup, when propose a governance action in disconnected state.",""
"skipped","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:24 GMT 2024","4220","dRep","3-drep-registration/dRepRegistration.dRep.spec.ts","Logged in DReps","","","3H. Should be able to update metadata",""
"skipped","Wed May 22 11:35:51 GMT 2024","Wed May 22 11:35:51 GMT 2024","504","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6B. Provides error for invalid format",""
"broken","Wed May 22 11:35:33 GMT 2024","Wed May 22 11:36:04 GMT 2024","31184","loggedin (mobile)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4B.1: Should restrict voting for users who are not registered as DReps (with wallet connected)",""
"passed","Wed May 22 11:33:47 GMT 2024","Wed May 22 11:33:54 GMT 2024","6174","independent (mobile)","7-proposal-submission/proposalSubmissionVisibility.spec.ts","Verify Proposal form","","","7D.2: Verify treasury proposal form",""
"skipped","Wed May 22 11:37:19 GMT 2024","Wed May 22 11:37:23 GMT 2024","3085","dRep","2-delegation/delegation.drep.spec.ts","","","","2Q. Should include DRep status and voting power on the DRep card",""
"skipped","Wed May 22 11:34:37 GMT 2024","Wed May 22 11:34:37 GMT 2024","482","loggedin (desktop)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6B. Provides error for invalid format",""
"broken","Wed May 22 11:38:04 GMT 2024","Wed May 22 11:38:34 GMT 2024","30473","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5C. Should show required field in proposal voting on registered as DRep",""
"skipped","Wed May 22 11:39:17 GMT 2024","Wed May 22 11:39:17 GMT 2024","1","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2F. Should change delegated dRep",""
"passed","Wed May 22 11:35:13 GMT 2024","Wed May 22 11:35:22 GMT 2024","9880","loggedin (mobile)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3B. Should access DRep registration page",""
"broken","Wed May 22 11:38:16 GMT 2024","Wed May 22 11:38:46 GMT 2024","30568","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Proposal checks","","","5G. Should show warning to the users to visit the site at their own risk, when external url is opened",""
"passed","Wed May 22 11:35:06 GMT 2024","Wed May 22 11:35:18 GMT 2024","11315","loggedin (mobile)","2-delegation/delegation.loggedin.spec.ts","","","","2D. Should show delegation options in connected state",""
"broken","Wed May 22 11:37:33 GMT 2024","Wed May 22 11:38:03 GMT 2024","30418","dRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","Logged in DRep","","","4F. Should Disable DRep functionality upon wallet disconnection on governance page",""
"passed","Wed May 22 11:38:48 GMT 2024","Wed May 22 11:44:06 GMT 2024","318157","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Check voting power","","","5K. Should return deposit on DRep retirement",""
"passed","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:35 GMT 2024","15010","dRep","2-delegation/delegation.drep.spec.ts","Insufficient funds","","","2T. Should show warning message on delegation when insufficient funds",""
"failed","Wed May 22 11:41:41 GMT 2024","Wed May 22 11:43:06 GMT 2024","84110","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Abstain delegation","","","2U_2. Should delegate my own voting power to Abstain as registered DRep with delegated voting power",""
"passed","Wed May 22 11:33:11 GMT 2024","Wed May 22 11:33:23 GMT 2024","11258","independent (desktop)","7-proposal-submission/proposalSubmissionVisibility.spec.ts","Verify Proposal form","","","7D.1: Verify info proposal form",""
"passed","Wed May 22 11:33:25 GMT 2024","Wed May 22 11:33:42 GMT 2024","16529","independent (mobile)","3-drep-registration/dRepRegistration.spec.ts","","","","3C. Should open wallet connection popup on DRep registration in disconnected state",""
"passed","Wed May 22 11:32:33 GMT 2024","Wed May 22 11:32:49 GMT 2024","16730","auth setup","auth.setup.ts","","","","Create AdaHolder 02 auth",""
"broken","Wed May 22 11:34:28 GMT 2024","Wed May 22 11:35:58 GMT 2024","90468","loggedin (desktop)","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","","","","4D: Should filter and sort Governance Action Type on governance actions page",""
"broken","Wed May 22 11:38:47 GMT 2024","Wed May 22 11:47:17 GMT 2024","510644","dRep","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","Perform voting","","","5F. Should show notification of casted vote after vote",""
"passed","Wed May 22 11:35:56 GMT 2024","Wed May 22 11:36:32 GMT 2024","35970","loggedin (mobile)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E.2 Should accept valid data in treasury proposal form",""
"failed","Wed May 22 11:34:18 GMT 2024","Wed May 22 11:34:34 GMT 2024","15917","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3L. Should reject invalid data in DRep form",""
"failed","Wed May 22 11:35:51 GMT 2024","Wed May 22 11:36:01 GMT 2024","9899","loggedin (mobile)","6-miscellaneous/miscellaneous.loggedin.spec.ts","","","","6D: Proper label and recognition of the testnet network",""
"passed","Wed May 22 11:37:20 GMT 2024","Wed May 22 11:37:32 GMT 2024","12712","dRep","2-delegation/delegation.drep.spec.ts","","","","2P. Should enable sharing of DRep details",""
"passed","Wed May 22 11:32:33 GMT 2024","Wed May 22 11:32:51 GMT 2024","18273","auth setup","auth.setup.ts","","","","Create AdaHolder 01 auth",""
"failed","Wed May 22 11:38:59 GMT 2024","Wed May 22 11:39:17 GMT 2024","17777","delegation","2-delegation/delegationFunctionality.delegation.spec.ts","Delegate to others","","","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation",""
"passed","Wed May 22 11:34:07 GMT 2024","Wed May 22 11:34:37 GMT 2024","30042","loggedin (desktop)","3-drep-registration/dRepRegistration.loggedin.spec.ts","","","","3E. Should accept valid data in DRep form",""
"passed","Wed May 22 11:34:40 GMT 2024","Wed May 22 11:35:19 GMT 2024","38250","loggedin (desktop)","7-proposal-submission/proposalSubmission.loggedin.spec.ts","Accept valid data","","","7E.1 Should accept valid data in info proposal form",""
"passed","Wed May 22 11:35:02 GMT 2024","Wed May 22 11:35:13 GMT 2024","10713","loggedin (mobile)","2-delegation/delegation.loggedin.spec.ts","","","","2I. Should check validity of DRep Id",""
